system:index,id,mode,.geo
105,2183,82.0,"{""type"":""Point"",""coordinates"":[-121.7852240655893,39.14804686084855]}"
106,2184,82.0,"{""type"":""Point"",""coordinates"":[-122.17808547238008,39.10983373524478]}"
107,2185,82.0,"{""type"":""Point"",""coordinates"":[-122.02653322758657,39.05838990668256]}"
108,2186,82.0,"{""type"":""Point"",""coordinates"":[-122.05998802714002,38.9917642211737]}"
109,2187,82.0,"{""type"":""Point"",""coordinates"":[-121.87890996579483,39.006331662826454]}"
110,2188,82.0,"{""type"":""Point"",""coordinates"":[-121.84051445372826,38.92858951398354]}"
111,2189,22.0,"{""type"":""Point"",""coordinates"":[-121.68933597977072,39.10878412362083]}"
112,2190,24.0,"{""type"":""Point"",""coordinates"":[-121.61446145908897,39.14175568645215]}"
113,2191,23.0,"{""type"":""Point"",""coordinates"":[-121.63895164222876,39.13836143802978]}"
114,2192,82.0,"{""type"":""Point"",""coordinates"":[-121.50007918869707,39.20436598633658]}"
115,2193,21.0,"{""type"":""Point"",""coordinates"":[-121.57284764904104,39.15200944014674]}"
116,2194,82.0,"{""type"":""Point"",""coordinates"":[-121.57215223778812,39.152138655111784]}"
117,2195,82.0,"{""type"":""Point"",""coordinates"":[-121.55893458826421,39.085165667840485]}"
118,2196,21.0,"{""type"":""Point"",""coordinates"":[-121.54310020347837,38.96789201161455]}"
119,2197,42.0,"{""type"":""Point"",""coordinates"":[-121.18874951241793,39.408420499714]}"
120,2198,52.0,"{""type"":""Point"",""coordinates"":[-121.19270825481965,39.335591655640584]}"
121,2199,41.0,"{""type"":""Point"",""coordinates"":[-121.26158045983198,39.27776131151671]}"
122,2200,41.0,"{""type"":""Point"",""coordinates"":[-121.26134352935028,39.277763375402124]}"
123,2201,41.0,"{""type"":""Point"",""coordinates"":[-121.2849963634187,39.221374148081416]}"
124,2202,41.0,"{""type"":""Point"",""coordinates"":[-121.28481713301602,39.22132971582747]}"
125,2203,52.0,"{""type"":""Point"",""coordinates"":[-121.31578089489236,39.16090452068029]}"
126,2204,21.0,"{""type"":""Point"",""coordinates"":[-121.31712382327349,39.16084559359283]}"
127,2205,52.0,"{""type"":""Point"",""coordinates"":[-121.31569754858126,39.16079183017273]}"
128,2206,23.0,"{""type"":""Point"",""coordinates"":[-121.3349829023076,39.105274738174124]}"
129,2207,71.0,"{""type"":""Point"",""coordinates"":[-121.31204694303618,39.004535942464855]}"
130,2208,23.0,"{""type"":""Point"",""coordinates"":[-121.33504655179178,39.10550951868585]}"
131,2209,71.0,"{""type"":""Point"",""coordinates"":[-121.37089142393468,39.052283899219994]}"
132,2210,82.0,"{""type"":""Point"",""coordinates"":[-121.4666806891994,38.95277745089439]}"
133,2211,82.0,"{""type"":""Point"",""coordinates"":[-121.46085054768511,38.955733746689766]}"
134,2212,71.0,"{""type"":""Point"",""coordinates"":[-121.37095994393025,39.05249939864773]}"
135,2213,22.0,"{""type"":""Point"",""coordinates"":[-121.3351267675045,39.10572035398244]}"
136,2214,42.0,"{""type"":""Point"",""coordinates"":[-121.15766896370968,39.324125455621946]}"
137,2215,52.0,"{""type"":""Point"",""coordinates"":[-121.11193951371264,39.3261517374828]}"
138,2216,43.0,"{""type"":""Point"",""coordinates"":[-121.06695839852442,39.23641947052602]}"
139,2217,43.0,"{""type"":""Point"",""coordinates"":[-120.95924919426824,39.1235374775154]}"
140,2218,42.0,"{""type"":""Point"",""coordinates"":[-120.97250026973025,39.07610590084051]}"
141,2219,21.0,"{""type"":""Point"",""coordinates"":[-121.01063115016343,38.99478578094177]}"
142,2220,42.0,"{""type"":""Point"",""coordinates"":[-120.91124678013658,39.022138078727096]}"
143,2221,52.0,"{""type"":""Point"",""coordinates"":[-120.74602423997226,39.005913760829756]}"
144,2222,42.0,"{""type"":""Point"",""coordinates"":[-120.77581546215984,39.01173167850367]}"
145,2223,42.0,"{""type"":""Point"",""coordinates"":[-120.65237919544549,39.00325300628059]}"
146,2224,42.0,"{""type"":""Point"",""coordinates"":[-120.5057573869853,39.03592408246243]}"
147,2225,42.0,"{""type"":""Point"",""coordinates"":[-120.8816254023331,39.16562382239111]}"
148,2226,42.0,"{""type"":""Point"",""coordinates"":[-120.77961142132882,39.23653647698937]}"
149,2227,42.0,"{""type"":""Point"",""coordinates"":[-120.66258867284759,39.29676080515222]}"
150,2228,52.0,"{""type"":""Point"",""coordinates"":[-120.52324642768009,39.31023234249242]}"
151,2229,42.0,"{""type"":""Point"",""coordinates"":[-120.40848375080161,39.31905580459618]}"
152,2230,42.0,"{""type"":""Point"",""coordinates"":[-120.81384335521307,39.26844863467337]}"
153,2231,71.0,"{""type"":""Point"",""coordinates"":[-121.37302350103313,39.20499792614938]}"
154,2232,11.0,"{""type"":""Point"",""coordinates"":[-121.07593994653658,40.2196701697996]}"
155,2233,52.0,"{""type"":""Point"",""coordinates"":[-121.11965366588792,40.13022526982217]}"
156,2234,52.0,"{""type"":""Point"",""coordinates"":[-121.11951705707182,40.13011056907876]}"
157,2235,52.0,"{""type"":""Point"",""coordinates"":[-121.09491019381565,40.151317059512444]}"
158,2236,42.0,"{""type"":""Point"",""coordinates"":[-121.02345062413445,40.00334885901125]}"
159,2237,42.0,"{""type"":""Point"",""coordinates"":[-122.77765263695441,38.87956000253488]}"
160,2238,71.0,"{""type"":""Point"",""coordinates"":[-122.83108480591785,38.74216678626759]}"
161,2239,71.0,"{""type"":""Point"",""coordinates"":[-123.12095781889575,39.03716917398518]}"
162,2240,82.0,"{""type"":""Point"",""coordinates"":[-122.93504906688142,38.732090294976516]}"
163,2241,52.0,"{""type"":""Point"",""coordinates"":[-122.85782071936009,38.65692139801378]}"
164,2242,82.0,"{""type"":""Point"",""coordinates"":[-122.84844550321704,38.605553936312525]}"
165,2243,22.0,"{""type"":""Point"",""coordinates"":[-122.85405993133172,38.60829070415843]}"
166,2244,21.0,"{""type"":""Point"",""coordinates"":[-122.90755972807312,38.71075502858649]}"
167,2245,71.0,"{""type"":""Point"",""coordinates"":[-122.49868952471095,38.55130112615932]}"
168,2246,43.0,"{""type"":""Point"",""coordinates"":[-122.53782114531056,38.38146785607272]}"
169,2247,71.0,"{""type"":""Point"",""coordinates"":[-122.56418488340678,38.493775674928536]}"
170,2248,22.0,"{""type"":""Point"",""coordinates"":[-122.72212012487697,38.339107287780166]}"
171,2249,23.0,"{""type"":""Point"",""coordinates"":[-122.64813419116905,38.24982037174225]}"
172,2250,22.0,"{""type"":""Point"",""coordinates"":[-122.68668743798669,38.314470465378726]}"
173,2251,23.0,"{""type"":""Point"",""coordinates"":[-122.73157287096956,38.40969600848528]}"
174,2252,71.0,"{""type"":""Point"",""coordinates"":[-122.7877465508485,38.427681767778246]}"
175,2253,71.0,"{""type"":""Point"",""coordinates"":[-122.74146738131525,38.3054749662028]}"
176,2254,24.0,"{""type"":""Point"",""coordinates"":[-122.73181482586827,38.30936218829966]}"
177,2255,23.0,"{""type"":""Point"",""coordinates"":[-122.76684901260678,38.37052172292121]}"
178,2256,81.0,"{""type"":""Point"",""coordinates"":[-122.75812744234175,38.38261974074464]}"
179,2257,24.0,"{""type"":""Point"",""coordinates"":[-122.63491859227013,38.237297862011985]}"
180,2258,23.0,"{""type"":""Point"",""coordinates"":[-122.61224778015746,38.25763230120788]}"
181,2259,23.0,"{""type"":""Point"",""coordinates"":[-122.60490967120538,38.23749002990997]}"
182,2260,71.0,"{""type"":""Point"",""coordinates"":[-122.58468981110511,38.170515603892426]}"
183,2261,23.0,"{""type"":""Point"",""coordinates"":[-122.28480605975906,38.30231217851619]}"
184,2262,21.0,"{""type"":""Point"",""coordinates"":[-122.26547223242983,38.3043439132412]}"
185,2263,23.0,"{""type"":""Point"",""coordinates"":[-122.27805430798789,38.30062797135395]}"
186,2264,22.0,"{""type"":""Point"",""coordinates"":[-122.27360642568229,38.2790338319427]}"
187,2265,71.0,"{""type"":""Point"",""coordinates"":[-122.2654485835378,38.25551519391936]}"
188,2266,22.0,"{""type"":""Point"",""coordinates"":[-122.2657901928828,38.24872745335361]}"
189,2267,81.0,"{""type"":""Point"",""coordinates"":[-122.26549276764203,38.26109222148958]}"
190,2268,71.0,"{""type"":""Point"",""coordinates"":[-122.20028865332262,38.265993567603296]}"
191,2269,22.0,"{""type"":""Point"",""coordinates"":[-122.12367657003094,38.216829112770796]}"
192,2270,23.0,"{""type"":""Point"",""coordinates"":[-122.12349815083559,38.21666128203278]}"
193,2271,22.0,"{""type"":""Point"",""coordinates"":[-122.14861557250742,38.22028791280836]}"
194,2272,52.0,"{""type"":""Point"",""coordinates"":[-122.19572826934389,38.23902155687379]}"
195,2273,52.0,"{""type"":""Point"",""coordinates"":[-122.23221637682752,38.252498828929006]}"
196,2274,22.0,"{""type"":""Point"",""coordinates"":[-122.59123402980018,38.11266241762652]}"
197,2275,71.0,"{""type"":""Point"",""coordinates"":[-122.68323642637279,38.09457656422508]}"
198,2276,71.0,"{""type"":""Point"",""coordinates"":[-122.7601382722485,38.04343290181995]}"
199,2277,42.0,"{""type"":""Point"",""coordinates"":[-122.74189302063725,37.992131210861764]}"
200,2278,42.0,"{""type"":""Point"",""coordinates"":[-122.66890961112586,37.97140099431336]}"
201,2279,71.0,"{""type"":""Point"",""coordinates"":[-122.60045077312786,38.047732173396795]}"
202,2280,42.0,"{""type"":""Point"",""coordinates"":[-122.59490731015966,38.087046989306934]}"
203,2281,23.0,"{""type"":""Point"",""coordinates"":[-122.55301353050663,38.09174680570048]}"
204,2282,24.0,"{""type"":""Point"",""coordinates"":[-122.51472549730654,37.96183557663373]}"
205,2283,71.0,"{""type"":""Point"",""coordinates"":[-122.52188459542455,37.910239443111735]}"
206,2284,24.0,"{""type"":""Point"",""coordinates"":[-122.51481882318751,37.92952312369772]}"
207,2285,23.0,"{""type"":""Point"",""coordinates"":[-122.51220311116317,37.948064591099026]}"
208,2286,71.0,"{""type"":""Point"",""coordinates"":[-121.94453811531933,38.29139808313092]}"
209,2287,82.0,"{""type"":""Point"",""coordinates"":[-121.90697411244166,38.362884872660715]}"
210,2288,82.0,"{""type"":""Point"",""coordinates"":[-121.90720547815863,38.36298917286708]}"
211,2289,82.0,"{""type"":""Point"",""coordinates"":[-121.85149170854132,38.41554537662114]}"
212,2290,82.0,"{""type"":""Point"",""coordinates"":[-121.85174458215577,38.41549264338496]}"
213,2291,23.0,"{""type"":""Point"",""coordinates"":[-121.81213173649236,38.46042154802931]}"
214,2292,82.0,"{""type"":""Point"",""coordinates"":[-121.80792641233799,38.46440603359618]}"
215,2293,82.0,"{""type"":""Point"",""coordinates"":[-121.77324547485678,38.50313907295063]}"
216,2294,82.0,"{""type"":""Point"",""coordinates"":[-121.77338518474787,38.503145725764725]}"
217,2295,82.0,"{""type"":""Point"",""coordinates"":[-121.74223942368009,38.53751344493387]}"
218,2296,82.0,"{""type"":""Point"",""coordinates"":[-121.74240450467724,38.537521775068896]}"
219,2297,82.0,"{""type"":""Point"",""coordinates"":[-121.81998613172443,38.394319507773275]}"
220,2298,21.0,"{""type"":""Point"",""coordinates"":[-121.76571519604106,38.38699705356666]}"
221,2299,82.0,"{""type"":""Point"",""coordinates"":[-121.75512408878986,38.34252186684705]}"
222,2300,82.0,"{""type"":""Point"",""coordinates"":[-121.93234984961475,38.46073190401802]}"
223,2301,82.0,"{""type"":""Point"",""coordinates"":[-121.96150050592509,38.59621852523721]}"
224,2302,24.0,"{""type"":""Point"",""coordinates"":[-121.76629596872534,38.695850501554155]}"
225,2303,21.0,"{""type"":""Point"",""coordinates"":[-121.79393085320478,38.63936141215141]}"
226,2304,24.0,"{""type"":""Point"",""coordinates"":[-121.75903856511074,38.67770623960498]}"
227,2305,82.0,"{""type"":""Point"",""coordinates"":[-121.732373606012,38.622429479211895]}"
228,2306,82.0,"{""type"":""Point"",""coordinates"":[-121.64828474852463,38.56977963062541]}"
229,2307,21.0,"{""type"":""Point"",""coordinates"":[-122.00424948109577,38.26588851899637]}"
230,2308,23.0,"{""type"":""Point"",""coordinates"":[-122.00561800008455,38.265008339115134]}"
231,2309,21.0,"{""type"":""Point"",""coordinates"":[-121.85916283367416,38.762642922103836]}"
232,2310,82.0,"{""type"":""Point"",""coordinates"":[-122.05187961811036,38.96945558403157]}"
233,2311,82.0,"{""type"":""Point"",""coordinates"":[-122.00221296709029,38.957642611346195]}"
234,2312,22.0,"{""type"":""Point"",""coordinates"":[-121.78930687863648,38.85971149886116]}"
235,2313,82.0,"{""type"":""Point"",""coordinates"":[-121.77197170870451,38.82890751027392]}"
236,2314,82.0,"{""type"":""Point"",""coordinates"":[-121.71552483645321,38.76913014403693]}"
237,2315,82.0,"{""type"":""Point"",""coordinates"":[-121.6422722383126,38.97261843777129]}"
238,2316,82.0,"{""type"":""Point"",""coordinates"":[-121.67634597382757,38.7673334332602]}"
239,2317,82.0,"{""type"":""Point"",""coordinates"":[-121.53703433739079,38.858238756329264]}"
240,2318,82.0,"{""type"":""Point"",""coordinates"":[-121.60474191300494,38.85031806112318]}"
241,2319,82.0,"{""type"":""Point"",""coordinates"":[-121.59967501442443,38.854851571803685]}"
242,2320,22.0,"{""type"":""Point"",""coordinates"":[-120.96397206593856,40.027015139343696]}"
243,2321,82.0,"{""type"":""Point"",""coordinates"":[-121.50726197433882,38.79218245471256]}"
244,2322,52.0,"{""type"":""Point"",""coordinates"":[-121.30297839610206,39.039028393393075]}"
245,2323,23.0,"{""type"":""Point"",""coordinates"":[-121.3086582625026,38.86297770835209]}"
246,2324,21.0,"{""type"":""Point"",""coordinates"":[-121.31094414461464,38.8315316740702]}"
247,2325,21.0,"{""type"":""Point"",""coordinates"":[-121.3746055658623,38.79277403614958]}"
248,2326,23.0,"{""type"":""Point"",""coordinates"":[-121.3335404628081,38.794393544352474]}"
249,2327,23.0,"{""type"":""Point"",""coordinates"":[-121.32881938963739,38.788425456959146]}"
250,2328,21.0,"{""type"":""Point"",""coordinates"":[-121.31104088970834,38.78351875016816]}"
251,2329,23.0,"{""type"":""Point"",""coordinates"":[-121.30850061258577,38.77994003724898]}"
252,2330,23.0,"{""type"":""Point"",""coordinates"":[-121.30844612842769,38.777351657118]}"
253,2331,22.0,"{""type"":""Point"",""coordinates"":[-121.05096055409999,38.92747242270208]}"
254,2332,22.0,"{""type"":""Point"",""coordinates"":[-121.07732919270327,38.90959791656481]}"
255,2333,41.0,"{""type"":""Point"",""coordinates"":[-121.08638664319325,38.901724420990725]}"
256,2334,71.0,"{""type"":""Point"",""coordinates"":[-121.12488740200138,38.87122891512402]}"
257,2335,23.0,"{""type"":""Point"",""coordinates"":[-121.08713205233062,38.900824383173564]}"
258,2336,22.0,"{""type"":""Point"",""coordinates"":[-121.09792258013361,38.890197863076686]}"
259,2337,42.0,"{""type"":""Point"",""coordinates"":[-120.68139893901547,38.74843062259137]}"
260,2338,42.0,"{""type"":""Point"",""coordinates"":[-120.79517985422494,38.76116576539938]}"
261,2339,42.0,"{""type"":""Point"",""coordinates"":[-120.77173724163,38.772481760352086]}"
262,2340,22.0,"{""type"":""Point"",""coordinates"":[-121.07192255523756,38.90844003087912]}"
263,2341,71.0,"{""type"":""Point"",""coordinates"":[-121.08175888847508,38.88500618609446]}"
264,2342,42.0,"{""type"":""Point"",""coordinates"":[-121.09411431813024,38.835253579049336]}"
265,2343,52.0,"{""type"":""Point"",""coordinates"":[-121.19598734308713,38.82142298899226]}"
266,2344,22.0,"{""type"":""Point"",""coordinates"":[-121.22795684330876,38.79557645200876]}"
267,2345,22.0,"{""type"":""Point"",""coordinates"":[-121.23819670647308,38.78287060212476]}"
268,2346,22.0,"{""type"":""Point"",""coordinates"":[-121.14226654301231,38.68909941461079]}"
269,2347,71.0,"{""type"":""Point"",""coordinates"":[-121.30146152042622,38.51410500908607]}"
270,2348,71.0,"{""type"":""Point"",""coordinates"":[-121.25742729300121,38.52091051060106]}"
271,2349,95.0,"{""type"":""Point"",""coordinates"":[-121.136282848693,38.669734647746985]}"
272,2350,21.0,"{""type"":""Point"",""coordinates"":[-121.1352258029653,38.65646713977015]}"
273,2351,71.0,"{""type"":""Point"",""coordinates"":[-121.18250566480523,38.58269760773154]}"
274,2352,22.0,"{""type"":""Point"",""coordinates"":[-120.99429302619875,38.656393298504454]}"
275,2353,21.0,"{""type"":""Point"",""coordinates"":[-120.98529536619215,38.64541094969137]}"
276,2354,42.0,"{""type"":""Point"",""coordinates"":[-120.86357997633155,38.60724327123898]}"
277,2355,71.0,"{""type"":""Point"",""coordinates"":[-120.83668605399194,38.444061229595576]}"
278,2356,71.0,"{""type"":""Point"",""coordinates"":[-120.80996056436209,38.38811334935037]}"
279,2357,23.0,"{""type"":""Point"",""coordinates"":[-120.79375771691927,38.364804771365925]}"
280,2358,52.0,"{""type"":""Point"",""coordinates"":[-120.73026898968111,38.27723196404618]}"
281,2359,71.0,"{""type"":""Point"",""coordinates"":[-120.76087594719722,38.215514558073636]}"
282,2360,71.0,"{""type"":""Point"",""coordinates"":[-120.74052199826245,38.209764655727206]}"
283,2361,22.0,"{""type"":""Point"",""coordinates"":[-120.69066528502613,38.19257203515822]}"
284,2362,43.0,"{""type"":""Point"",""coordinates"":[-120.77421092990444,38.284980117496694]}"
285,2363,41.0,"{""type"":""Point"",""coordinates"":[-120.78973116966523,38.35449826846017]}"
286,2364,71.0,"{""type"":""Point"",""coordinates"":[-120.86863398466328,38.13417094253437]}"
287,2365,71.0,"{""type"":""Point"",""coordinates"":[-120.81392856636242,38.19321782635327]}"
288,2366,21.0,"{""type"":""Point"",""coordinates"":[-120.8260574417258,38.19633178298733]}"
289,2367,52.0,"{""type"":""Point"",""coordinates"":[-120.8861065726608,38.14625579463371]}"
290,2368,71.0,"{""type"":""Point"",""coordinates"":[-120.90899658632199,38.124763074201056]}"
