system:index,id,mode,.geo
43,1117,42.0,"{""type"":""Point"",""coordinates"":[-121.68616066694135,37.004365362375495]}"
44,1118,23.0,"{""type"":""Point"",""coordinates"":[-121.8581900760821,37.24099681744175]}"
45,1119,23.0,"{""type"":""Point"",""coordinates"":[-121.91612750276252,37.30972837447152]}"
46,1120,24.0,"{""type"":""Point"",""coordinates"":[-121.96142388967361,37.39016371252948]}"
47,1121,21.0,"{""type"":""Point"",""coordinates"":[-121.9673175280224,37.400532547376905]}"
48,1122,22.0,"{""type"":""Point"",""coordinates"":[-121.9304182607209,37.371812390087776]}"
49,1123,24.0,"{""type"":""Point"",""coordinates"":[-121.90063374583406,37.33423092507385]}"
50,1124,95.0,"{""type"":""Point"",""coordinates"":[-121.95143303517021,37.48071274244151]}"
51,1125,23.0,"{""type"":""Point"",""coordinates"":[-121.92159011627545,37.4573999867329]}"
52,1126,23.0,"{""type"":""Point"",""coordinates"":[-121.88468018481204,37.41095162489941]}"
53,1127,23.0,"{""type"":""Point"",""coordinates"":[-121.79214880348027,37.29073872675911]}"
54,1128,23.0,"{""type"":""Point"",""coordinates"":[-121.78693328670158,37.269172597751684]}"
55,1129,71.0,"{""type"":""Point"",""coordinates"":[-121.78709920723364,37.269617230202556]}"
56,1130,21.0,"{""type"":""Point"",""coordinates"":[-121.78688341594747,37.269501751212665]}"
57,1131,52.0,"{""type"":""Point"",""coordinates"":[-121.78815065952335,37.27637327278892]}"
58,1132,23.0,"{""type"":""Point"",""coordinates"":[-122.01568550671747,37.28076229040361]}"
59,1133,23.0,"{""type"":""Point"",""coordinates"":[-122.0146240113122,37.28039417671451]}"
60,1134,43.0,"{""type"":""Point"",""coordinates"":[-122.06787846850649,37.306846276703695]}"
61,1135,22.0,"{""type"":""Point"",""coordinates"":[-122.03931489720254,37.29118473742374]}"
62,1136,22.0,"{""type"":""Point"",""coordinates"":[-122.03935445729405,37.29112608108015]}"
63,1137,23.0,"{""type"":""Point"",""coordinates"":[-121.9995351435384,37.27272534589547]}"
64,1138,23.0,"{""type"":""Point"",""coordinates"":[-121.93357396700104,37.24205092265281]}"
65,1139,24.0,"{""type"":""Point"",""coordinates"":[-121.90014038176207,37.23356356523528]}"
66,1140,71.0,"{""type"":""Point"",""coordinates"":[-121.82056155414146,37.2254674717271]}"
67,1141,21.0,"{""type"":""Point"",""coordinates"":[-121.69733046908685,37.179628768136865]}"
68,1142,82.0,"{""type"":""Point"",""coordinates"":[-121.43539655019025,36.90994382936236]}"
69,1143,81.0,"{""type"":""Point"",""coordinates"":[-121.71919190086672,36.744947782681855]}"
70,1144,22.0,"{""type"":""Point"",""coordinates"":[-121.66686150426824,36.68816107915398]}"
71,1145,81.0,"{""type"":""Point"",""coordinates"":[-121.74990369254385,36.69016838449703]}"
72,1146,21.0,"{""type"":""Point"",""coordinates"":[-121.69350383205992,36.790018581093264]}"
73,1147,23.0,"{""type"":""Point"",""coordinates"":[-121.73436743900186,36.87082328833676]}"
74,1148,43.0,"{""type"":""Point"",""coordinates"":[-121.87543604395294,36.98139410205751]}"
75,1149,42.0,"{""type"":""Point"",""coordinates"":[-121.87336931832692,36.99858343850373]}"
76,1150,42.0,"{""type"":""Point"",""coordinates"":[-122.00098957776709,37.02745760153644]}"
77,1151,43.0,"{""type"":""Point"",""coordinates"":[-121.6688811855566,37.05634553353103]}"
78,1152,52.0,"{""type"":""Point"",""coordinates"":[-121.69054362306962,37.19077299367003]}"
79,1153,23.0,"{""type"":""Point"",""coordinates"":[-121.79414929046452,37.2346236086309]}"
80,1154,21.0,"{""type"":""Point"",""coordinates"":[-121.86596856996893,37.230455339565054]}"
81,1155,52.0,"{""type"":""Point"",""coordinates"":[-121.81712772120632,37.22427858154434]}"
82,1156,71.0,"{""type"":""Point"",""coordinates"":[-121.83369858461943,37.21438227145093]}"
83,1157,52.0,"{""type"":""Point"",""coordinates"":[-121.79411380951488,37.22276855228493]}"
84,1158,52.0,"{""type"":""Point"",""coordinates"":[-121.7942471757088,37.22302892936528]}"
85,1159,23.0,"{""type"":""Point"",""coordinates"":[-121.76755663423094,37.2190652955509]}"
86,1160,43.0,"{""type"":""Point"",""coordinates"":[-121.80413876546672,37.21887742312772]}"
87,1161,52.0,"{""type"":""Point"",""coordinates"":[-121.79882267594179,37.221835784380126]}"
88,1162,23.0,"{""type"":""Point"",""coordinates"":[-121.77260889445242,37.980784830329284]}"
89,1163,71.0,"{""type"":""Point"",""coordinates"":[-121.75972475107858,37.94327927130091]}"
90,1164,71.0,"{""type"":""Point"",""coordinates"":[-121.75979585982452,37.943257808920436]}"
91,1165,71.0,"{""type"":""Point"",""coordinates"":[-121.74750128069115,37.91507892136448]}"
92,1166,71.0,"{""type"":""Point"",""coordinates"":[-121.73655476444955,37.886002123864216]}"
93,1167,71.0,"{""type"":""Point"",""coordinates"":[-121.73662822934166,37.88598540833486]}"
94,1168,71.0,"{""type"":""Point"",""coordinates"":[-121.72246769022298,37.82688916684865]}"
95,1169,52.0,"{""type"":""Point"",""coordinates"":[-121.73116290768759,37.77259502750303]}"
96,1170,52.0,"{""type"":""Point"",""coordinates"":[-121.73123621502042,37.77260164843528]}"
97,1171,71.0,"{""type"":""Point"",""coordinates"":[-121.73300265568272,37.743873652921636]}"
98,1172,23.0,"{""type"":""Point"",""coordinates"":[-121.73335422031005,37.71570256472138]}"
99,1173,23.0,"{""type"":""Point"",""coordinates"":[-121.73343288576712,37.71570285675962]}"
100,1174,22.0,"{""type"":""Point"",""coordinates"":[-121.73318764426666,37.70727006391864]}"
101,1175,43.0,"{""type"":""Point"",""coordinates"":[-121.95344463725907,37.576870769773834]}"
102,1176,21.0,"{""type"":""Point"",""coordinates"":[-122.01707113773281,37.594398651014764]}"
103,1177,23.0,"{""type"":""Point"",""coordinates"":[-121.9298971936961,37.52261552131347]}"
104,1178,21.0,"{""type"":""Point"",""coordinates"":[-121.69938180106563,37.68711130203376]}"
105,1179,23.0,"{""type"":""Point"",""coordinates"":[-121.86972357073654,37.58655554126882]}"
106,1180,71.0,"{""type"":""Point"",""coordinates"":[-121.81422433595306,37.60664582564198]}"
107,1181,23.0,"{""type"":""Point"",""coordinates"":[-122.06418071106123,37.55245368088145]}"
108,1182,21.0,"{""type"":""Point"",""coordinates"":[-122.11638628375667,37.62412845710301]}"
109,1183,24.0,"{""type"":""Point"",""coordinates"":[-122.10987030769142,37.628476795245724]}"
110,1184,52.0,"{""type"":""Point"",""coordinates"":[-121.94587811213754,37.220492117664634]}"
111,1185,22.0,"{""type"":""Point"",""coordinates"":[-122.28714964949583,37.457593874377224]}"
112,1186,23.0,"{""type"":""Point"",""coordinates"":[-122.0132086340869,37.3850011167897]}"
113,1187,95.0,"{""type"":""Point"",""coordinates"":[-122.02111725962166,37.45548827021645]}"
114,1188,23.0,"{""type"":""Point"",""coordinates"":[-122.0097472509491,37.397116913514836]}"
115,1189,24.0,"{""type"":""Point"",""coordinates"":[-122.03035969979318,37.41625947642043]}"
116,1190,23.0,"{""type"":""Point"",""coordinates"":[-122.02860829660777,37.41753973346501]}"
117,1191,24.0,"{""type"":""Point"",""coordinates"":[-122.0347848403411,37.418532526119016]}"
118,1192,21.0,"{""type"":""Point"",""coordinates"":[-122.03791133828024,37.41927223131996]}"
119,1193,23.0,"{""type"":""Point"",""coordinates"":[-122.06500625946842,37.418200944643]}"
120,1194,23.0,"{""type"":""Point"",""coordinates"":[-121.92975124543827,37.37910894685499]}"
121,1195,23.0,"{""type"":""Point"",""coordinates"":[-121.8963604623004,37.40401304984303]}"
122,1196,71.0,"{""type"":""Point"",""coordinates"":[-121.93477169443656,37.45633607993278]}"
123,1197,95.0,"{""type"":""Point"",""coordinates"":[-121.98800508200597,37.49993492247261]}"
124,1198,95.0,"{""type"":""Point"",""coordinates"":[-121.98785529760825,37.49979486962116]}"
125,1199,11.0,"{""type"":""Point"",""coordinates"":[-122.03511879991544,37.4588810303692]}"
126,1200,11.0,"{""type"":""Point"",""coordinates"":[-122.03333114049529,37.46033203458837]}"
127,1201,22.0,"{""type"":""Point"",""coordinates"":[-122.06770699602482,37.41814056555166]}"
128,1202,22.0,"{""type"":""Point"",""coordinates"":[-122.0673290257683,37.41818401242974]}"
129,1203,21.0,"{""type"":""Point"",""coordinates"":[-122.06699934366814,37.417917357915385]}"
130,1204,23.0,"{""type"":""Point"",""coordinates"":[-121.98587772885794,37.50316186234277]}"
131,1205,71.0,"{""type"":""Point"",""coordinates"":[-121.7559024350873,37.210028457364686]}"
132,1206,21.0,"{""type"":""Point"",""coordinates"":[-121.93390266194305,37.42469136374761]}"
133,1207,21.0,"{""type"":""Point"",""coordinates"":[-121.93071196386705,37.41711357421658]}"
134,1208,23.0,"{""type"":""Point"",""coordinates"":[-121.93337088800872,37.406262676929316]}"
135,1209,24.0,"{""type"":""Point"",""coordinates"":[-121.91455475738141,37.396302971867144]}"
136,1210,24.0,"{""type"":""Point"",""coordinates"":[-121.92592125706243,37.38499749449633]}"
137,1211,81.0,"{""type"":""Point"",""coordinates"":[-121.94533928054827,37.42231508084261]}"
138,1212,21.0,"{""type"":""Point"",""coordinates"":[-121.93437550080462,37.425642550051045]}"
139,1213,81.0,"{""type"":""Point"",""coordinates"":[-121.93383261506486,37.422652811864076]}"
140,1214,81.0,"{""type"":""Point"",""coordinates"":[-121.93385119769418,37.42266375757236]}"
141,1215,81.0,"{""type"":""Point"",""coordinates"":[-121.94679721480571,37.42032593164486]}"
142,1216,24.0,"{""type"":""Point"",""coordinates"":[-121.959695645413,37.4204667202291]}"
143,1217,24.0,"{""type"":""Point"",""coordinates"":[-121.96005224064817,37.420456507336965]}"
144,1218,23.0,"{""type"":""Point"",""coordinates"":[-121.95986515166808,37.4202498441888]}"
145,1219,21.0,"{""type"":""Point"",""coordinates"":[-121.96795648623883,37.41377323341936]}"
146,1220,24.0,"{""type"":""Point"",""coordinates"":[-121.95542084365388,37.38953385483621]}"
147,1221,23.0,"{""type"":""Point"",""coordinates"":[-121.96473239883296,37.40233863126517]}"
148,1222,23.0,"{""type"":""Point"",""coordinates"":[-121.92939653493414,37.462882058146555]}"
149,1223,23.0,"{""type"":""Point"",""coordinates"":[-121.92957612253245,37.46283298167585]}"
150,1224,82.0,"{""type"":""Point"",""coordinates"":[-121.92714052593239,37.4588137242561]}"
151,1225,82.0,"{""type"":""Point"",""coordinates"":[-121.92719129258549,37.45880667087876]}"
152,1226,22.0,"{""type"":""Point"",""coordinates"":[-121.92487997163289,37.45287140230922]}"
153,1227,22.0,"{""type"":""Point"",""coordinates"":[-121.92493964797299,37.45285551967357]}"
154,1228,82.0,"{""type"":""Point"",""coordinates"":[-121.92355675025127,37.44660375896686]}"
155,1229,82.0,"{""type"":""Point"",""coordinates"":[-121.92362274089706,37.446610664979566]}"
156,1230,82.0,"{""type"":""Point"",""coordinates"":[-121.92824984296624,37.438589949269286]}"
157,1231,31.0,"{""type"":""Point"",""coordinates"":[-121.93073275666879,37.431459554802395]}"
158,1232,31.0,"{""type"":""Point"",""coordinates"":[-121.93077888792588,37.43148146328616]}"
159,1233,82.0,"{""type"":""Point"",""coordinates"":[-121.93469332745116,37.429252711457956]}"
160,1234,82.0,"{""type"":""Point"",""coordinates"":[-121.93474679070812,37.42923487141194]}"
161,1235,23.0,"{""type"":""Point"",""coordinates"":[-121.931893855845,37.42806532915121]}"
162,1236,23.0,"{""type"":""Point"",""coordinates"":[-121.93197196100071,37.42808522338236]}"
163,1237,52.0,"{""type"":""Point"",""coordinates"":[-123.39355478239843,40.731396998760545]}"
164,1238,22.0,"{""type"":""Point"",""coordinates"":[-122.31233386184283,37.580462440864736]}"
165,1239,22.0,"{""type"":""Point"",""coordinates"":[-121.96200221277583,37.50230212447222]}"
166,1240,71.0,"{""type"":""Point"",""coordinates"":[-121.95697416590683,37.49628289777761]}"
167,1241,71.0,"{""type"":""Point"",""coordinates"":[-121.95692955593591,37.49628494802982]}"
168,1242,71.0,"{""type"":""Point"",""coordinates"":[-121.9571090610876,37.492559208962945]}"
169,1243,24.0,"{""type"":""Point"",""coordinates"":[-121.95752126293716,37.490473770973345]}"
170,1244,24.0,"{""type"":""Point"",""coordinates"":[-121.95756003736894,37.49051172395275]}"
171,1245,23.0,"{""type"":""Point"",""coordinates"":[-121.94128912650848,37.50588689951571]}"
172,1246,23.0,"{""type"":""Point"",""coordinates"":[-121.94127162768227,37.5161312899779]}"
173,1247,22.0,"{""type"":""Point"",""coordinates"":[-121.7616215171111,38.013304127322776]}"
174,1248,22.0,"{""type"":""Point"",""coordinates"":[-121.76262185311484,38.01337487538991]}"
175,1249,21.0,"{""type"":""Point"",""coordinates"":[-121.76960442067941,38.00913366422501]}"
176,1250,23.0,"{""type"":""Point"",""coordinates"":[-121.7858738353247,38.012323418957166]}"
177,1251,24.0,"{""type"":""Point"",""coordinates"":[-121.77843337548295,38.0125794479878]}"
178,1252,71.0,"{""type"":""Point"",""coordinates"":[-121.91922847040709,38.40087494975709]}"
179,1253,21.0,"{""type"":""Point"",""coordinates"":[-121.91943039955164,38.40085123424848]}"
180,1254,82.0,"{""type"":""Point"",""coordinates"":[-121.91986335966938,38.36777024218575]}"
181,1255,82.0,"{""type"":""Point"",""coordinates"":[-121.91979742560324,38.33295308208499]}"
182,1256,82.0,"{""type"":""Point"",""coordinates"":[-121.91985408265074,38.332953093122434]}"
183,1257,21.0,"{""type"":""Point"",""coordinates"":[-121.91984667427036,38.326635401578095]}"
184,1258,71.0,"{""type"":""Point"",""coordinates"":[-121.94629439672865,38.305250600553535]}"
185,1259,82.0,"{""type"":""Point"",""coordinates"":[-121.91967519609825,38.32246540709053]}"
186,1260,21.0,"{""type"":""Point"",""coordinates"":[-121.92066370393505,38.32246758345763]}"
187,1261,82.0,"{""type"":""Point"",""coordinates"":[-121.91971432167279,38.32244177133043]}"
188,1262,82.0,"{""type"":""Point"",""coordinates"":[-121.92061249637057,38.32231562509045]}"
189,1263,82.0,"{""type"":""Point"",""coordinates"":[-121.91961351819451,38.32226879990419]}"
190,1264,82.0,"{""type"":""Point"",""coordinates"":[-121.91966311410835,38.32228981290913]}"
191,1265,82.0,"{""type"":""Point"",""coordinates"":[-121.90038795873727,38.301800029492746]}"
192,1266,71.0,"{""type"":""Point"",""coordinates"":[-121.88275840747016,38.28245071281003]}"
193,1267,71.0,"{""type"":""Point"",""coordinates"":[-121.8828388143239,38.28247267537431]}"
194,1268,71.0,"{""type"":""Point"",""coordinates"":[-121.8635802360868,38.21359489038038]}"
195,1269,82.0,"{""type"":""Point"",""coordinates"":[-121.83561914194776,38.14350454824741]}"
196,1270,82.0,"{""type"":""Point"",""coordinates"":[-121.83567713993892,38.14349180377882]}"
197,1271,71.0,"{""type"":""Point"",""coordinates"":[-121.79876513060002,38.07229833994624]}"
198,1272,71.0,"{""type"":""Point"",""coordinates"":[-122.02420088968685,37.894175046250346]}"
199,1273,52.0,"{""type"":""Point"",""coordinates"":[-121.88958603873877,37.96286517072378]}"
200,1274,52.0,"{""type"":""Point"",""coordinates"":[-121.89040121096531,37.96230185407753]}"
201,1275,24.0,"{""type"":""Point"",""coordinates"":[-122.05602510255973,37.992134242537674]}"
202,1276,23.0,"{""type"":""Point"",""coordinates"":[-122.06186175479264,38.01905045439943]}"
203,1277,52.0,"{""type"":""Point"",""coordinates"":[-122.2063243746872,37.90627277085609]}"
204,1278,23.0,"{""type"":""Point"",""coordinates"":[-121.92157415334573,38.012378858250855]}"
205,1279,71.0,"{""type"":""Point"",""coordinates"":[-121.99921395899165,38.02899310469921]}"
206,1280,11.0,"{""type"":""Point"",""coordinates"":[-122.040673871315,38.020789465801165]}"
207,1281,71.0,"{""type"":""Point"",""coordinates"":[-122.0479558287803,38.0255915065966]}"
208,1282,22.0,"{""type"":""Point"",""coordinates"":[-121.96471689686204,38.022005786863254]}"
209,1283,23.0,"{""type"":""Point"",""coordinates"":[-122.06152386677141,38.01936719350652]}"
210,1284,23.0,"{""type"":""Point"",""coordinates"":[-122.06426901327899,38.0183158587114]}"
211,1285,22.0,"{""type"":""Point"",""coordinates"":[-122.09297891470978,38.01518966523198]}"
212,1286,71.0,"{""type"":""Point"",""coordinates"":[-122.07040409887526,38.00983168044533]}"
213,1287,71.0,"{""type"":""Point"",""coordinates"":[-121.93794687417163,37.964964092511536]}"
214,1288,71.0,"{""type"":""Point"",""coordinates"":[-121.90710683530196,37.983259555603944]}"
215,1289,23.0,"{""type"":""Point"",""coordinates"":[-121.86925016185373,38.000144917067985]}"
216,1290,23.0,"{""type"":""Point"",""coordinates"":[-121.90289825687331,38.02980532030372]}"
217,1291,22.0,"{""type"":""Point"",""coordinates"":[-121.9065061002173,38.02080329125368]}"
218,1292,71.0,"{""type"":""Point"",""coordinates"":[-121.90717281203872,38.00639505046255]}"
219,1293,71.0,"{""type"":""Point"",""coordinates"":[-121.90840058759758,37.990069752164196]}"
220,1294,71.0,"{""type"":""Point"",""coordinates"":[-121.90849416074246,37.990092717676085]}"
221,1295,71.0,"{""type"":""Point"",""coordinates"":[-121.93734949447226,37.965752720523085]}"
222,1296,22.0,"{""type"":""Point"",""coordinates"":[-121.86435257958206,37.99888305221481]}"
223,1297,23.0,"{""type"":""Point"",""coordinates"":[-121.82825252384357,37.99066510388175]}"
224,1298,22.0,"{""type"":""Point"",""coordinates"":[-122.02793970666947,37.94853334239198]}"
225,1299,23.0,"{""type"":""Point"",""coordinates"":[-122.01168136795387,37.92451172166221]}"
226,1300,71.0,"{""type"":""Point"",""coordinates"":[-122.11031160345786,37.87824428236729]}"
227,1301,21.0,"{""type"":""Point"",""coordinates"":[-122.0792176459334,37.860954932368536]}"
228,1302,52.0,"{""type"":""Point"",""coordinates"":[-122.17487083280845,38.017187842321505]}"
229,1303,23.0,"{""type"":""Point"",""coordinates"":[-122.12982289235819,37.99376291354112]}"
230,1304,71.0,"{""type"":""Point"",""coordinates"":[-122.20269594490236,38.02815781446163]}"
231,1305,71.0,"{""type"":""Point"",""coordinates"":[-122.20390477163399,37.95962174231403]}"
232,1306,21.0,"{""type"":""Point"",""coordinates"":[-122.27497637538647,37.96090393925795]}"
233,1307,21.0,"{""type"":""Point"",""coordinates"":[-122.27781565030156,37.96315139868789]}"
234,1308,22.0,"{""type"":""Point"",""coordinates"":[-122.37772347264416,37.9649445297631]}"
235,1309,11.0,"{""type"":""Point"",""coordinates"":[-122.38815749467618,37.94936069213867]}"
236,1310,23.0,"{""type"":""Point"",""coordinates"":[-122.38154647307283,37.94436442383546]}"
237,1311,23.0,"{""type"":""Point"",""coordinates"":[-122.38170214419397,37.944383849651565]}"
238,1312,23.0,"{""type"":""Point"",""coordinates"":[-122.3843545448978,37.94257321360003]}"
239,1313,43.0,"{""type"":""Point"",""coordinates"":[-122.25547441282608,37.91186230664532]}"
240,1314,43.0,"{""type"":""Point"",""coordinates"":[-122.25715567552547,37.91181449649777]}"
241,1315,95.0,"{""type"":""Point"",""coordinates"":[-122.12473155483981,37.47514213195548]}"
242,1316,95.0,"{""type"":""Point"",""coordinates"":[-122.12469695892162,37.475103821837756]}"
243,1317,95.0,"{""type"":""Point"",""coordinates"":[-122.12620367487621,37.474300970144796]}"
244,1318,21.0,"{""type"":""Point"",""coordinates"":[-122.09342036974643,37.429074456484976]}"
245,1319,24.0,"{""type"":""Point"",""coordinates"":[-122.24279601608052,37.500800952003644]}"
246,1320,23.0,"{""type"":""Point"",""coordinates"":[-122.27967729662858,37.56595954159117]}"
247,1321,23.0,"{""type"":""Point"",""coordinates"":[-122.28303675873762,37.55732710060438]}"
248,1322,24.0,"{""type"":""Point"",""coordinates"":[-122.36316680109239,37.59007136912615]}"
249,1323,42.0,"{""type"":""Point"",""coordinates"":[-122.40822691811852,37.67858711408667]}"
250,1324,24.0,"{""type"":""Point"",""coordinates"":[-122.40281339009984,37.653734736782994]}"
251,1325,24.0,"{""type"":""Point"",""coordinates"":[-122.40235550577394,37.65368337022251]}"
252,1326,23.0,"{""type"":""Point"",""coordinates"":[-122.40356159233315,37.651800217131864]}"
253,1327,23.0,"{""type"":""Point"",""coordinates"":[-122.40398280106767,37.65159863391345]}"
254,1328,24.0,"{""type"":""Point"",""coordinates"":[-122.40184672593426,37.62697705447205]}"
255,1329,21.0,"{""type"":""Point"",""coordinates"":[-122.39033336560475,37.606464819194244]}"
256,1330,21.0,"{""type"":""Point"",""coordinates"":[-122.38886293342092,37.60671398709483]}"
257,1331,22.0,"{""type"":""Point"",""coordinates"":[-122.38976545205095,37.60568388267932]}"
258,1332,24.0,"{""type"":""Point"",""coordinates"":[-122.37588624273079,37.597193339779494]}"
259,1333,24.0,"{""type"":""Point"",""coordinates"":[-122.3989053999181,37.64247701771878]}"
260,1334,23.0,"{""type"":""Point"",""coordinates"":[-122.40666678988843,37.66549004906359]}"
261,1335,23.0,"{""type"":""Point"",""coordinates"":[-122.40369226134965,37.62640421471008]}"
262,1336,24.0,"{""type"":""Point"",""coordinates"":[-122.39807374988737,37.61590400332327]}"
263,1337,21.0,"{""type"":""Point"",""coordinates"":[-122.38930954272645,37.606729555336045]}"
264,1338,21.0,"{""type"":""Point"",""coordinates"":[-122.38866837305255,37.60701373111003]}"
265,1339,21.0,"{""type"":""Point"",""coordinates"":[-122.38920854066248,37.60662618141667]}"
266,1340,24.0,"{""type"":""Point"",""coordinates"":[-122.37713536485359,37.59826142929647]}"
267,1341,22.0,"{""type"":""Point"",""coordinates"":[-122.39063017107577,37.60597447396436]}"
268,1342,22.0,"{""type"":""Point"",""coordinates"":[-122.39068865561809,37.606082583764326]}"
269,1343,43.0,"{""type"":""Point"",""coordinates"":[-122.42949252853357,37.69139834426417]}"
270,1344,52.0,"{""type"":""Point"",""coordinates"":[-122.45497136732104,37.692085892755834]}"
271,1345,52.0,"{""type"":""Point"",""coordinates"":[-122.45507136549097,37.69220029974411]}"
272,1346,52.0,"{""type"":""Point"",""coordinates"":[-122.42970619227486,37.68093498074587]}"
273,1347,52.0,"{""type"":""Point"",""coordinates"":[-122.43132466890977,37.678918421429955]}"
274,1348,24.0,"{""type"":""Point"",""coordinates"":[-122.13976677893504,37.64688740627424]}"
275,1349,23.0,"{""type"":""Point"",""coordinates"":[-122.18471983347709,37.718977641050614]}"
276,1350,23.0,"{""type"":""Point"",""coordinates"":[-122.19374014664399,37.738559834589964]}"
277,1351,23.0,"{""type"":""Point"",""coordinates"":[-122.213708524456,37.76278764517925]}"
278,1352,23.0,"{""type"":""Point"",""coordinates"":[-122.17731479617777,37.70692845106523]}"
279,1353,24.0,"{""type"":""Point"",""coordinates"":[-122.19412657699726,37.738975620011786]}"
280,1354,23.0,"{""type"":""Point"",""coordinates"":[-122.1850319995206,37.72761175410777]}"
281,1355,23.0,"{""type"":""Point"",""coordinates"":[-122.21248049534411,37.7624627275733]}"
282,1356,43.0,"{""type"":""Point"",""coordinates"":[-122.1335160635802,37.778404382723664]}"
283,1357,43.0,"{""type"":""Point"",""coordinates"":[-122.13376602155289,37.778551304124434]}"
284,1358,23.0,"{""type"":""Point"",""coordinates"":[-122.19775808172444,37.82836967164655]}"
285,1359,21.0,"{""type"":""Point"",""coordinates"":[-122.19792408973125,37.828459787235666]}"
286,1360,52.0,"{""type"":""Point"",""coordinates"":[-122.19244118358048,37.85569592689063]}"
287,1361,21.0,"{""type"":""Point"",""coordinates"":[-122.19602519775006,37.89017806301209]}"
288,1362,71.0,"{""type"":""Point"",""coordinates"":[-122.19328855255134,37.876040149926446]}"
289,1363,71.0,"{""type"":""Point"",""coordinates"":[-122.16019226550279,37.84996791262739]}"
290,1364,43.0,"{""type"":""Point"",""coordinates"":[-122.17801132611503,37.87611802853406]}"
