system:index,id,mode,.geo
33,6154,81.0,"{""type"":""Point"",""coordinates"":[-121.35211749149526,38.508273650280266]}"
34,6155,42.0,"{""type"":""Point"",""coordinates"":[-120.36808306304765,38.95469081943783]}"
35,6156,43.0,"{""type"":""Point"",""coordinates"":[-120.37696649973395,38.90519830771177]}"
36,6157,52.0,"{""type"":""Point"",""coordinates"":[-120.49435154292854,38.85190361907325]}"
37,6158,21.0,"{""type"":""Point"",""coordinates"":[-121.13478415244671,38.657199591899804]}"
38,6159,21.0,"{""type"":""Point"",""coordinates"":[-121.1342528245918,38.65741400242978]}"
39,6160,71.0,"{""type"":""Point"",""coordinates"":[-121.13582630294532,38.670258203679055]}"
40,6161,24.0,"{""type"":""Point"",""coordinates"":[-121.4100185756961,38.54877576800424]}"
41,6162,23.0,"{""type"":""Point"",""coordinates"":[-121.44794115385331,38.55806474799903]}"
42,6163,24.0,"{""type"":""Point"",""coordinates"":[-121.47630849051515,38.56623516961733]}"
43,6164,23.0,"{""type"":""Point"",""coordinates"":[-121.26538429032844,38.76176117301133]}"
44,6165,71.0,"{""type"":""Point"",""coordinates"":[-121.25736112574798,38.75927646981642]}"
45,6166,71.0,"{""type"":""Point"",""coordinates"":[-121.2572627873124,38.75934407727567]}"
46,6167,21.0,"{""type"":""Point"",""coordinates"":[-121.21514250414967,38.716347250181116]}"
47,6168,23.0,"{""type"":""Point"",""coordinates"":[-121.16826920090938,38.70482002186578]}"
48,6169,24.0,"{""type"":""Point"",""coordinates"":[-121.21159337740285,38.716753815703804]}"
49,6170,71.0,"{""type"":""Point"",""coordinates"":[-121.47477741852762,38.72240810562788]}"
50,6171,24.0,"{""type"":""Point"",""coordinates"":[-121.211613112845,38.716674071245016]}"
51,6172,22.0,"{""type"":""Point"",""coordinates"":[-121.23417474782737,38.73766043490985]}"
52,6173,71.0,"{""type"":""Point"",""coordinates"":[-121.47074726687124,38.73293315181908]}"
53,6174,24.0,"{""type"":""Point"",""coordinates"":[-121.36515813522826,38.759300557192326]}"
54,6175,21.0,"{""type"":""Point"",""coordinates"":[-121.132995414253,38.65839359722059]}"
55,6176,81.0,"{""type"":""Point"",""coordinates"":[-121.35211455860598,38.50815306550592]}"
56,6177,22.0,"{""type"":""Point"",""coordinates"":[-121.35382343860319,38.50722481896418]}"
57,6178,71.0,"{""type"":""Point"",""coordinates"":[-121.27317725156585,38.52269560982229]}"
58,6179,21.0,"{""type"":""Point"",""coordinates"":[-121.13627971625449,38.68388006049994]}"
59,6180,82.0,"{""type"":""Point"",""coordinates"":[-121.4241809689659,38.58510054802361]}"
60,6181,21.0,"{""type"":""Point"",""coordinates"":[-121.4210031474271,38.586397845327575]}"
61,6182,82.0,"{""type"":""Point"",""coordinates"":[-121.42507633929155,38.585173255802815]}"
62,6191,42.0,"{""type"":""Point"",""coordinates"":[-120.6969373521887,38.76696646910658]}"
63,6192,42.0,"{""type"":""Point"",""coordinates"":[-120.41422930866077,38.852838187548365]}"
64,6193,71.0,"{""type"":""Point"",""coordinates"":[-121.47214354098602,38.731139099832305]}"
65,6194,22.0,"{""type"":""Point"",""coordinates"":[-121.52685589561607,38.714401977733765]}"
66,6195,22.0,"{""type"":""Point"",""coordinates"":[-121.44902719004676,38.714416390366516]}"
67,6196,21.0,"{""type"":""Point"",""coordinates"":[-121.39702269305387,38.720092057627866]}"
68,6197,23.0,"{""type"":""Point"",""coordinates"":[-121.351696513416,38.725155481725906]}"
69,6198,23.0,"{""type"":""Point"",""coordinates"":[-121.36433178870983,38.71691164984168]}"
70,6199,22.0,"{""type"":""Point"",""coordinates"":[-121.3642313502982,38.70151822856091]}"
71,6200,21.0,"{""type"":""Point"",""coordinates"":[-121.46585929584423,38.71142842530304]}"
72,6201,21.0,"{""type"":""Point"",""coordinates"":[-121.5766394805737,38.70180022963205]}"
73,6202,82.0,"{""type"":""Point"",""coordinates"":[-121.56300822501923,38.66231741801917]}"
74,6203,23.0,"{""type"":""Point"",""coordinates"":[-121.49677681183796,38.62033728159715]}"
75,6204,21.0,"{""type"":""Point"",""coordinates"":[-121.52098692174987,38.61325557765477]}"
76,6205,22.0,"{""type"":""Point"",""coordinates"":[-121.49814307556328,38.62012510149263]}"
77,6206,24.0,"{""type"":""Point"",""coordinates"":[-121.47420142420864,38.63494887278626]}"
78,6207,24.0,"{""type"":""Point"",""coordinates"":[-121.48593893960897,38.65039978958136]}"
79,6208,23.0,"{""type"":""Point"",""coordinates"":[-121.47897997568457,38.65158561136875]}"
80,6209,24.0,"{""type"":""Point"",""coordinates"":[-121.4570934198006,38.610559800515375]}"
81,6210,21.0,"{""type"":""Point"",""coordinates"":[-121.46620900171455,38.616813381575604]}"
82,6211,24.0,"{""type"":""Point"",""coordinates"":[-121.4472545817154,38.60594643186095]}"
83,6212,23.0,"{""type"":""Point"",""coordinates"":[-121.44844898522277,38.61549475200168]}"
84,6213,23.0,"{""type"":""Point"",""coordinates"":[-121.45812163493284,38.60726814679194]}"
85,6214,24.0,"{""type"":""Point"",""coordinates"":[-121.4920126114879,38.59948175492317]}"
86,6215,24.0,"{""type"":""Point"",""coordinates"":[-121.44403118784236,38.61047700812075]}"
87,6216,24.0,"{""type"":""Point"",""coordinates"":[-121.44407325863897,38.609039079894885]}"
88,6217,24.0,"{""type"":""Point"",""coordinates"":[-121.43019189794852,38.604018276238996]}"
89,6218,23.0,"{""type"":""Point"",""coordinates"":[-121.42574247653636,38.6044567948123]}"
90,6219,24.0,"{""type"":""Point"",""coordinates"":[-121.41991863750657,38.59410548725396]}"
91,6221,82.0,"{""type"":""Point"",""coordinates"":[-121.45417939555016,38.67489160159222]}"
92,6222,22.0,"{""type"":""Point"",""coordinates"":[-121.37443175191582,38.69739772643338]}"
93,6223,71.0,"{""type"":""Point"",""coordinates"":[-121.44011248468128,38.699722713038646]}"
94,6224,21.0,"{""type"":""Point"",""coordinates"":[-121.47725654597579,38.70041211672375]}"
95,6225,23.0,"{""type"":""Point"",""coordinates"":[-121.44933896269016,38.63365077403258]}"
96,6226,71.0,"{""type"":""Point"",""coordinates"":[-121.43565378023736,38.64994023396363]}"
97,6227,24.0,"{""type"":""Point"",""coordinates"":[-121.41108119255941,38.64705851029096]}"
98,6228,22.0,"{""type"":""Point"",""coordinates"":[-121.4958476471417,38.60950243647905]}"
99,6229,24.0,"{""type"":""Point"",""coordinates"":[-121.40796884210843,38.635883472231725]}"
100,6230,24.0,"{""type"":""Point"",""coordinates"":[-121.40092985406149,38.645222130313506]}"
101,6231,22.0,"{""type"":""Point"",""coordinates"":[-121.41532579831448,38.63702504103265]}"
102,6232,22.0,"{""type"":""Point"",""coordinates"":[-121.43156731594077,38.62491276867534]}"
103,6233,23.0,"{""type"":""Point"",""coordinates"":[-121.44355503608551,38.615086568450764]}"
104,6234,23.0,"{""type"":""Point"",""coordinates"":[-121.44196077581455,38.620039303334835]}"
105,6235,23.0,"{""type"":""Point"",""coordinates"":[-121.42310805258434,38.61688706431156]}"
106,6236,22.0,"{""type"":""Point"",""coordinates"":[-121.4398703601754,38.63168413880917]}"
107,6237,21.0,"{""type"":""Point"",""coordinates"":[-121.39004273230643,38.6809010176326]}"
108,6238,22.0,"{""type"":""Point"",""coordinates"":[-121.38743823158104,38.677183631727296]}"
109,6239,23.0,"{""type"":""Point"",""coordinates"":[-121.37666227482335,38.6720411765868]}"
110,6240,22.0,"{""type"":""Point"",""coordinates"":[-121.3773912621678,38.672389072402254]}"
111,6241,22.0,"{""type"":""Point"",""coordinates"":[-121.39045133875152,38.67618964115207]}"
112,6242,23.0,"{""type"":""Point"",""coordinates"":[-121.3477155075074,38.69130799425453]}"
113,6243,22.0,"{""type"":""Point"",""coordinates"":[-121.35565981207708,38.68494791015285]}"
114,6244,23.0,"{""type"":""Point"",""coordinates"":[-121.3736418096133,38.667294169015626]}"
115,6245,22.0,"{""type"":""Point"",""coordinates"":[-121.384183853227,38.65799007446318]}"
116,6246,23.0,"{""type"":""Point"",""coordinates"":[-121.3830540595383,38.66339770615907]}"
117,6247,22.0,"{""type"":""Point"",""coordinates"":[-121.38811123941423,38.65506256246036]}"
118,6248,23.0,"{""type"":""Point"",""coordinates"":[-121.36716873987582,38.658351423386556]}"
119,6249,23.0,"{""type"":""Point"",""coordinates"":[-121.34635010033277,38.6539560870305]}"
120,6250,23.0,"{""type"":""Point"",""coordinates"":[-121.33248201729197,38.66116763680857]}"
121,6251,23.0,"{""type"":""Point"",""coordinates"":[-121.3362574433455,38.6724045521679]}"
122,6252,23.0,"{""type"":""Point"",""coordinates"":[-121.34124609054085,38.68533359840858]}"
123,6253,24.0,"{""type"":""Point"",""coordinates"":[-121.39136219748646,38.645808023450854]}"
124,6254,90.0,"{""type"":""Point"",""coordinates"":[-121.38656561300613,38.641583621766046]}"
125,6255,71.0,"{""type"":""Point"",""coordinates"":[-121.38442768310045,38.64108454702887]}"
126,6256,24.0,"{""type"":""Point"",""coordinates"":[-121.38331193482311,38.651391533898156]}"
127,6257,23.0,"{""type"":""Point"",""coordinates"":[-121.39911758283158,38.627837934322145]}"
128,6258,22.0,"{""type"":""Point"",""coordinates"":[-121.38948540698654,38.632021504811114]}"
129,6259,23.0,"{""type"":""Point"",""coordinates"":[-121.40923259897846,38.617557834626446]}"
130,6260,23.0,"{""type"":""Point"",""coordinates"":[-121.4059099631195,38.62290365220555]}"
131,6261,21.0,"{""type"":""Point"",""coordinates"":[-121.39165855052605,38.61731582501866]}"
132,6262,24.0,"{""type"":""Point"",""coordinates"":[-121.38277591619868,38.62538065007169]}"
133,6263,23.0,"{""type"":""Point"",""coordinates"":[-121.39537879618891,38.6997294574712]}"
134,6264,23.0,"{""type"":""Point"",""coordinates"":[-121.3409648856567,38.633585819091984]}"
135,6265,23.0,"{""type"":""Point"",""coordinates"":[-121.34576755052876,38.63120025659232]}"
136,6266,23.0,"{""type"":""Point"",""coordinates"":[-121.41919182744823,38.611510206341286]}"
137,6267,22.0,"{""type"":""Point"",""coordinates"":[-121.41049735712636,38.605950763041186]}"
138,6268,24.0,"{""type"":""Point"",""coordinates"":[-121.37981868277748,38.61087601500243]}"
139,6269,23.0,"{""type"":""Point"",""coordinates"":[-121.38158686262575,38.60346133418085]}"
140,6270,24.0,"{""type"":""Point"",""coordinates"":[-121.38494576721034,38.603623582016134]}"
141,6271,23.0,"{""type"":""Point"",""coordinates"":[-121.41229980866832,38.5915105540517]}"
142,6272,23.0,"{""type"":""Point"",""coordinates"":[-121.4122470479688,38.58248215155916]}"
143,6273,23.0,"{""type"":""Point"",""coordinates"":[-121.39315307654532,38.581429105656134]}"
144,6274,22.0,"{""type"":""Point"",""coordinates"":[-121.36367896325457,38.62481385177719]}"
145,6275,23.0,"{""type"":""Point"",""coordinates"":[-121.36465777716415,38.60631118089989]}"
146,6276,23.0,"{""type"":""Point"",""coordinates"":[-121.364682173672,38.585515789499695]}"
147,6277,22.0,"{""type"":""Point"",""coordinates"":[-121.3780956541854,38.57717670763961]}"
148,6278,23.0,"{""type"":""Point"",""coordinates"":[-121.35514125763827,38.595117026351566]}"
149,6279,24.0,"{""type"":""Point"",""coordinates"":[-121.34070412330661,38.60954622653479]}"
150,6280,23.0,"{""type"":""Point"",""coordinates"":[-121.33669157963192,38.61727190958604]}"
151,6281,24.0,"{""type"":""Point"",""coordinates"":[-121.328530960646,38.6260412093387]}"
152,6282,23.0,"{""type"":""Point"",""coordinates"":[-121.37266971348576,38.62864806641287]}"
153,6283,24.0,"{""type"":""Point"",""coordinates"":[-121.32860621556664,38.6391164774522]}"
154,6284,23.0,"{""type"":""Point"",""coordinates"":[-121.39547836692783,38.591427081248824]}"
155,6285,23.0,"{""type"":""Point"",""coordinates"":[-121.38754418298717,38.61121163163843]}"
156,6286,22.0,"{""type"":""Point"",""coordinates"":[-121.34600799525069,38.60078983082291]}"
157,6287,82.0,"{""type"":""Point"",""coordinates"":[-121.32533810690768,38.58331209739768]}"
158,6288,23.0,"{""type"":""Point"",""coordinates"":[-121.36572038300555,38.55651034903432]}"
159,6289,23.0,"{""type"":""Point"",""coordinates"":[-121.34179173666655,38.566077164070514]}"
160,6290,21.0,"{""type"":""Point"",""coordinates"":[-121.34429915256212,38.5587188698973]}"
161,6291,23.0,"{""type"":""Point"",""coordinates"":[-121.34438018710068,38.54504587300552]}"
162,6292,71.0,"{""type"":""Point"",""coordinates"":[-121.34652804531244,38.51356833424236]}"
163,6293,71.0,"{""type"":""Point"",""coordinates"":[-121.35775700227346,38.48988018091673]}"
164,6294,23.0,"{""type"":""Point"",""coordinates"":[-121.44230704171258,38.57027015410729]}"
165,6295,23.0,"{""type"":""Point"",""coordinates"":[-121.37365946625773,38.55408180142586]}"
166,6296,24.0,"{""type"":""Point"",""coordinates"":[-121.38626642275035,38.54712499951058]}"
167,6297,24.0,"{""type"":""Point"",""coordinates"":[-121.39940645315541,38.547404350432075]}"
168,6298,23.0,"{""type"":""Point"",""coordinates"":[-121.3380531651637,38.54433194421529]}"
169,6299,23.0,"{""type"":""Point"",""coordinates"":[-121.31852120075179,38.56305835082205]}"
170,6300,21.0,"{""type"":""Point"",""coordinates"":[-121.29998456893404,38.58445795890428]}"
171,6301,21.0,"{""type"":""Point"",""coordinates"":[-121.2920141098353,38.574672479821146]}"
172,6302,24.0,"{""type"":""Point"",""coordinates"":[-121.28355098915821,38.58139508822258]}"
173,6303,22.0,"{""type"":""Point"",""coordinates"":[-121.44507109344592,38.575672336112824]}"
174,6304,22.0,"{""type"":""Point"",""coordinates"":[-121.41715759282563,38.55477842655735]}"
175,6305,21.0,"{""type"":""Point"",""coordinates"":[-121.41029643479322,38.560644841263525]}"
176,6306,23.0,"{""type"":""Point"",""coordinates"":[-121.32269441591005,38.556765118310146]}"
177,6307,22.0,"{""type"":""Point"",""coordinates"":[-121.43841883462801,38.579402985117866]}"
178,6308,23.0,"{""type"":""Point"",""coordinates"":[-121.47334882004715,38.5736364938445]}"
179,6309,23.0,"{""type"":""Point"",""coordinates"":[-121.48404742808212,38.56806356462864]}"
180,6310,24.0,"{""type"":""Point"",""coordinates"":[-121.46644237739865,38.563384469272705]}"
181,6311,24.0,"{""type"":""Point"",""coordinates"":[-121.4663774653466,38.56448993873074]}"
182,6312,23.0,"{""type"":""Point"",""coordinates"":[-121.46640166920425,38.574083266676176]}"
183,6313,22.0,"{""type"":""Point"",""coordinates"":[-121.4833591549614,38.53944229929094]}"
184,6314,24.0,"{""type"":""Point"",""coordinates"":[-121.4695342223774,38.50986888145403]}"
185,6315,24.0,"{""type"":""Point"",""coordinates"":[-121.4202908518527,38.553044206404124]}"
186,6316,24.0,"{""type"":""Point"",""coordinates"":[-121.42622560323173,38.55445391580484]}"
187,6317,22.0,"{""type"":""Point"",""coordinates"":[-121.43640775631707,38.532626192051666]}"
188,6318,22.0,"{""type"":""Point"",""coordinates"":[-121.44771476353408,38.52980605624886]}"
189,6319,23.0,"{""type"":""Point"",""coordinates"":[-121.46677415080563,38.52493431270009]}"
190,6320,24.0,"{""type"":""Point"",""coordinates"":[-121.49604348281139,38.52473921372408]}"
191,6321,22.0,"{""type"":""Point"",""coordinates"":[-121.51320834286602,38.52213816024089]}"
192,6322,23.0,"{""type"":""Point"",""coordinates"":[-121.51489747821759,38.518982791795345]}"
193,6323,90.0,"{""type"":""Point"",""coordinates"":[-121.51622150329077,38.51011354310973]}"
194,6324,23.0,"{""type"":""Point"",""coordinates"":[-121.5133858088106,38.49113833402568]}"
195,6325,23.0,"{""type"":""Point"",""coordinates"":[-121.47330974865433,38.48345057113334]}"
196,6326,23.0,"{""type"":""Point"",""coordinates"":[-121.46125621244559,38.50026557070621]}"
197,6327,24.0,"{""type"":""Point"",""coordinates"":[-121.47508728971928,38.510815507053046]}"
198,6328,23.0,"{""type"":""Point"",""coordinates"":[-121.41447385374404,38.53204498553742]}"
199,6329,23.0,"{""type"":""Point"",""coordinates"":[-121.39920943907332,38.531236593765655]}"
200,6330,24.0,"{""type"":""Point"",""coordinates"":[-121.40126578207116,38.53081029637653]}"
201,6331,23.0,"{""type"":""Point"",""coordinates"":[-121.42298925580481,38.54283783060556]}"
202,6332,24.0,"{""type"":""Point"",""coordinates"":[-121.45108221315536,38.508398080477406]}"
203,6333,24.0,"{""type"":""Point"",""coordinates"":[-121.40350978033132,38.50955162085124]}"
204,6334,81.0,"{""type"":""Point"",""coordinates"":[-121.37851630101028,38.508715056454]}"
205,6335,24.0,"{""type"":""Point"",""coordinates"":[-121.40048743541277,38.510114725506526]}"
206,6336,23.0,"{""type"":""Point"",""coordinates"":[-121.40549375382523,38.50857864085321]}"
207,6337,23.0,"{""type"":""Point"",""coordinates"":[-121.37586750720408,38.510556415068606]}"
208,6338,23.0,"{""type"":""Point"",""coordinates"":[-121.37956059030802,38.51892080272314]}"
209,6339,21.0,"{""type"":""Point"",""coordinates"":[-121.37528387233499,38.51424097834789]}"
210,6340,71.0,"{""type"":""Point"",""coordinates"":[-121.29262172578552,38.51030008685154]}"
211,6341,82.0,"{""type"":""Point"",""coordinates"":[-121.17121048037541,38.497189750094364]}"
212,6342,71.0,"{""type"":""Point"",""coordinates"":[-121.17471006747452,38.46789918074739]}"
213,6343,71.0,"{""type"":""Point"",""coordinates"":[-121.24053452448953,38.39890122902552]}"
214,6344,81.0,"{""type"":""Point"",""coordinates"":[-121.24346929309655,38.32420605825462]}"
215,6345,82.0,"{""type"":""Point"",""coordinates"":[-121.1402100629413,38.33696242668351]}"
216,6346,21.0,"{""type"":""Point"",""coordinates"":[-121.24567249401014,38.293854870103935]}"
217,6347,81.0,"{""type"":""Point"",""coordinates"":[-121.31658058876245,38.28022013688047]}"
218,6348,22.0,"{""type"":""Point"",""coordinates"":[-121.31328363017023,38.27138937189521]}"
219,6349,23.0,"{""type"":""Point"",""coordinates"":[-121.28942727272786,38.29113867908411]}"
220,6350,22.0,"{""type"":""Point"",""coordinates"":[-121.28270239302229,38.283000131798566]}"
221,6351,82.0,"{""type"":""Point"",""coordinates"":[-121.28665126580756,38.26071508868738]}"
222,6352,23.0,"{""type"":""Point"",""coordinates"":[-121.30746378733188,38.25702967621487]}"
223,6353,21.0,"{""type"":""Point"",""coordinates"":[-121.41972648296363,38.28653787036797]}"
224,6354,82.0,"{""type"":""Point"",""coordinates"":[-121.51706030699665,38.28841358355298]}"
225,6355,82.0,"{""type"":""Point"",""coordinates"":[-121.48983887034927,38.317998637068335]}"
226,6356,22.0,"{""type"":""Point"",""coordinates"":[-121.44266924044645,38.30557183989676]}"
227,6357,82.0,"{""type"":""Point"",""coordinates"":[-121.3331343188152,38.33389072033346]}"
228,6358,82.0,"{""type"":""Point"",""coordinates"":[-121.50681608620344,38.34428348633993]}"
229,6359,82.0,"{""type"":""Point"",""coordinates"":[-121.45033557453489,38.35118274166069]}"
230,6360,82.0,"{""type"":""Point"",""coordinates"":[-121.42494488777064,38.36958723712282]}"
231,6361,71.0,"{""type"":""Point"",""coordinates"":[-121.44596419923677,38.442230963687436]}"
232,6362,23.0,"{""type"":""Point"",""coordinates"":[-121.42586611881684,38.411779735291645]}"
233,6363,71.0,"{""type"":""Point"",""coordinates"":[-121.45822602113574,38.43887319782202]}"
234,6364,23.0,"{""type"":""Point"",""coordinates"":[-121.45975093076936,38.44690684269524]}"
235,6365,71.0,"{""type"":""Point"",""coordinates"":[-121.4585325073186,38.446787274499]}"
236,6366,22.0,"{""type"":""Point"",""coordinates"":[-121.46386949111147,38.470173574184]}"
237,6367,23.0,"{""type"":""Point"",""coordinates"":[-121.47194534390692,38.499681611346645]}"
238,6368,22.0,"{""type"":""Point"",""coordinates"":[-121.46872176185379,38.50498600055973]}"
239,6369,21.0,"{""type"":""Point"",""coordinates"":[-121.38663820992946,38.37243936519507]}"
240,6370,22.0,"{""type"":""Point"",""coordinates"":[-121.34882310250912,38.38619909034484]}"
241,6371,24.0,"{""type"":""Point"",""coordinates"":[-121.35573809275357,38.37249618881203]}"
242,6372,23.0,"{""type"":""Point"",""coordinates"":[-121.35285716952586,38.37367614955341]}"
243,6373,82.0,"{""type"":""Point"",""coordinates"":[-121.35212152340108,38.37804590559762]}"
244,6374,22.0,"{""type"":""Point"",""coordinates"":[-121.35283822787774,38.386385637235975]}"
245,6375,23.0,"{""type"":""Point"",""coordinates"":[-121.3556246690111,38.41193048553937]}"
246,6376,82.0,"{""type"":""Point"",""coordinates"":[-121.3172530088259,38.415783429689476]}"
247,6377,21.0,"{""type"":""Point"",""coordinates"":[-121.29769634280075,38.47215771083684]}"
248,6378,95.0,"{""type"":""Point"",""coordinates"":[-121.33156911266411,38.49667615727071]}"
249,6379,22.0,"{""type"":""Point"",""coordinates"":[-121.43092893726023,38.49508268734454]}"
250,6380,23.0,"{""type"":""Point"",""coordinates"":[-121.38443420998766,38.40253295965817]}"
251,6381,21.0,"{""type"":""Point"",""coordinates"":[-121.37959767810003,38.44922194569949]}"
252,6382,23.0,"{""type"":""Point"",""coordinates"":[-121.38760570837147,38.47074325752574]}"
253,6383,22.0,"{""type"":""Point"",""coordinates"":[-121.41757803862369,38.41448275903315]}"
254,6384,71.0,"{""type"":""Point"",""coordinates"":[-121.41522362752781,38.432198720058366]}"
255,6385,23.0,"{""type"":""Point"",""coordinates"":[-121.42770208820447,38.4376670976811]}"
256,6386,71.0,"{""type"":""Point"",""coordinates"":[-121.3761441247554,38.47096330439519]}"
257,6387,22.0,"{""type"":""Point"",""coordinates"":[-121.40129715024037,38.478003601010826]}"
258,6388,23.0,"{""type"":""Point"",""coordinates"":[-121.42889087340272,38.474203250243356]}"
259,6389,23.0,"{""type"":""Point"",""coordinates"":[-121.44278782859297,38.47481847268265]}"
260,6390,24.0,"{""type"":""Point"",""coordinates"":[-121.45501451407122,38.495931782187874]}"
261,6391,24.0,"{""type"":""Point"",""coordinates"":[-121.46911279172797,38.49742688273077]}"
262,6392,23.0,"{""type"":""Point"",""coordinates"":[-121.42706484902925,38.49768724127278]}"
263,6393,22.0,"{""type"":""Point"",""coordinates"":[-121.4237403424358,38.508530963437046]}"
264,6394,21.0,"{""type"":""Point"",""coordinates"":[-121.42381024869022,38.508627631300314]}"
265,6395,23.0,"{""type"":""Point"",""coordinates"":[-121.45082418814752,38.50851204072939]}"
266,6396,23.0,"{""type"":""Point"",""coordinates"":[-121.4554274967496,38.51675886640335]}"
267,6397,23.0,"{""type"":""Point"",""coordinates"":[-121.25267588644395,38.567777144377864]}"
268,6398,71.0,"{""type"":""Point"",""coordinates"":[-121.19014775764774,38.60464536394958]}"
269,6399,71.0,"{""type"":""Point"",""coordinates"":[-121.1798750471499,38.59281663522771]}"
270,6400,23.0,"{""type"":""Point"",""coordinates"":[-121.16287953759519,38.648638836487045]}"
271,6401,24.0,"{""type"":""Point"",""coordinates"":[-121.17402161274988,38.67027428368297]}"
272,6402,23.0,"{""type"":""Point"",""coordinates"":[-121.15206964326903,38.69406774680149]}"
273,6403,24.0,"{""type"":""Point"",""coordinates"":[-121.14428353813389,38.674629622855086]}"
274,6404,23.0,"{""type"":""Point"",""coordinates"":[-121.15873289098575,38.66264418409866]}"
275,6405,24.0,"{""type"":""Point"",""coordinates"":[-121.17477146910831,38.655436596777946]}"
276,6406,23.0,"{""type"":""Point"",""coordinates"":[-121.1990826628002,38.637635036275114]}"
277,6407,71.0,"{""type"":""Point"",""coordinates"":[-121.16076002623637,38.635727666340586]}"
278,6408,23.0,"{""type"":""Point"",""coordinates"":[-121.1328363580494,38.66553506830604]}"
279,6409,21.0,"{""type"":""Point"",""coordinates"":[-121.22848240461909,38.70139301399225]}"
280,6410,22.0,"{""type"":""Point"",""coordinates"":[-121.24894243727017,38.69459935230036]}"
281,6411,71.0,"{""type"":""Point"",""coordinates"":[-121.25992163443077,38.689017010267115]}"
282,6412,23.0,"{""type"":""Point"",""coordinates"":[-121.2634565643526,38.68341954483978]}"
283,6413,22.0,"{""type"":""Point"",""coordinates"":[-121.22315608097654,38.692892026310304]}"
284,6414,21.0,"{""type"":""Point"",""coordinates"":[-121.20277554821386,38.69497231529575]}"
285,6415,24.0,"{""type"":""Point"",""coordinates"":[-121.20232543613834,38.6799172527398]}"
286,6416,23.0,"{""type"":""Point"",""coordinates"":[-121.21632892385477,38.67823321440199]}"
287,6417,23.0,"{""type"":""Point"",""coordinates"":[-121.21136147819877,38.685436948472265]}"
288,6418,23.0,"{""type"":""Point"",""coordinates"":[-121.21772624445688,38.6705764580447]}"
289,6419,23.0,"{""type"":""Point"",""coordinates"":[-121.24199077616197,38.664448108194954]}"
290,6420,23.0,"{""type"":""Point"",""coordinates"":[-121.24606105569875,38.66414943517226]}"
