system:index,id,mode,.geo
84,5691,52.0,"{""type"":""Point"",""coordinates"":[-117.34117428272988,34.03669584580595]}"
85,5692,21.0,"{""type"":""Point"",""coordinates"":[-117.33091405776007,34.010177791136584]}"
86,5693,81.0,"{""type"":""Point"",""coordinates"":[-117.34176624970053,33.97177390643025]}"
87,5694,71.0,"{""type"":""Point"",""coordinates"":[-117.7600671606841,33.87165600100741]}"
88,5695,71.0,"{""type"":""Point"",""coordinates"":[-117.79826364365033,33.858259315912704]}"
89,5696,23.0,"{""type"":""Point"",""coordinates"":[-118.20163008607534,33.990275820684886]}"
90,5697,24.0,"{""type"":""Point"",""coordinates"":[-118.21938711897897,33.986955448501035]}"
91,5698,24.0,"{""type"":""Point"",""coordinates"":[-118.22218240046799,33.99671510456409]}"
92,5699,24.0,"{""type"":""Point"",""coordinates"":[-118.20567136232938,34.012032992314644]}"
93,5700,23.0,"{""type"":""Point"",""coordinates"":[-118.2073970666179,33.983415294828]}"
94,5701,23.0,"{""type"":""Point"",""coordinates"":[-117.32702886111784,34.08584077498293]}"
95,5702,52.0,"{""type"":""Point"",""coordinates"":[-116.72357038221523,33.726459011962646]}"
96,5703,24.0,"{""type"":""Point"",""coordinates"":[-117.56380549899653,33.88305745895495]}"
97,5704,22.0,"{""type"":""Point"",""coordinates"":[-118.22760676535262,34.19626781802539]}"
98,5705,52.0,"{""type"":""Point"",""coordinates"":[-116.84334112265633,34.340462265347846]}"
99,5706,71.0,"{""type"":""Point"",""coordinates"":[-116.97837659511221,34.14133191084722]}"
100,5707,42.0,"{""type"":""Point"",""coordinates"":[-117.08242943714643,34.177267585812814]}"
101,5708,42.0,"{""type"":""Point"",""coordinates"":[-117.05739623396201,34.14914447758964]}"
102,5709,52.0,"{""type"":""Point"",""coordinates"":[-116.82487125058879,34.32337226057697]}"
103,5710,42.0,"{""type"":""Point"",""coordinates"":[-117.24868503340473,34.235067149886454]}"
104,5711,52.0,"{""type"":""Point"",""coordinates"":[-117.14538231283193,34.22882509949335]}"
105,5712,71.0,"{""type"":""Point"",""coordinates"":[-116.95862006419934,34.093499622034074]}"
106,5713,52.0,"{""type"":""Point"",""coordinates"":[-116.82540505359552,33.725324168555886]}"
107,5714,71.0,"{""type"":""Point"",""coordinates"":[-118.21618683050863,35.30708446114761]}"
108,5715,71.0,"{""type"":""Point"",""coordinates"":[-118.22544704774329,35.270844326888046]}"
109,5716,52.0,"{""type"":""Point"",""coordinates"":[-114.81132798371692,33.6003977690537]}"
110,5719,23.0,"{""type"":""Point"",""coordinates"":[-116.50462411371055,33.93260878403535]}"
111,5720,52.0,"{""type"":""Point"",""coordinates"":[-114.93461547846792,33.62026919914445]}"
112,5721,52.0,"{""type"":""Point"",""coordinates"":[-116.73449073125202,33.91745545357566]}"
113,5722,52.0,"{""type"":""Point"",""coordinates"":[-116.55489485753473,33.9023358736378]}"
114,5723,52.0,"{""type"":""Point"",""coordinates"":[-116.37094916700303,33.82494589463313]}"
115,5724,71.0,"{""type"":""Point"",""coordinates"":[-118.34971350558675,34.94510041932083]}"
116,5725,52.0,"{""type"":""Point"",""coordinates"":[-118.43649363192789,34.85236169273306]}"
117,5726,52.0,"{""type"":""Point"",""coordinates"":[-118.43647406437144,34.85213646591136]}"
118,5727,52.0,"{""type"":""Point"",""coordinates"":[-118.36779206706079,34.75974023869033]}"
119,5728,52.0,"{""type"":""Point"",""coordinates"":[-118.43614111992954,34.852462238127195]}"
120,5729,52.0,"{""type"":""Point"",""coordinates"":[-118.43610440663144,34.85229489936744]}"
121,5730,52.0,"{""type"":""Point"",""coordinates"":[-118.2087356270587,34.58548966460822]}"
122,5731,71.0,"{""type"":""Point"",""coordinates"":[-118.21741834210198,34.58359711631691]}"
123,5732,52.0,"{""type"":""Point"",""coordinates"":[-118.04766703900306,34.31454310944681]}"
124,5733,52.0,"{""type"":""Point"",""coordinates"":[-118.04695488750676,34.31465814566239]}"
125,5734,82.0,"{""type"":""Point"",""coordinates"":[-117.95922821406694,34.130903739706625]}"
126,5735,21.0,"{""type"":""Point"",""coordinates"":[-117.62116925861116,34.00105264510307]}"
127,5737,52.0,"{""type"":""Point"",""coordinates"":[-115.2475029226981,35.68291732015921]}"
128,5738,52.0,"{""type"":""Point"",""coordinates"":[-116.08995059013519,34.21754700709032]}"
129,5739,31.0,"{""type"":""Point"",""coordinates"":[-116.10502340756584,34.172496529673516]}"
130,5740,24.0,"{""type"":""Point"",""coordinates"":[-116.13903350294264,34.20287741766789]}"
131,5741,24.0,"{""type"":""Point"",""coordinates"":[-117.83613020051013,34.022794142030484]}"
132,5746,31.0,"{""type"":""Point"",""coordinates"":[-115.70289309453791,32.68401717274218]}"
133,5747,31.0,"{""type"":""Point"",""coordinates"":[-115.04844589779869,32.74642744764419]}"
134,5748,82.0,"{""type"":""Point"",""coordinates"":[-114.43124755514837,32.75293445316862]}"
135,5749,31.0,"{""type"":""Point"",""coordinates"":[-115.70242017845983,32.684322237157495]}"
136,5750,31.0,"{""type"":""Point"",""coordinates"":[-115.70340486355492,32.68382424882473]}"
137,5751,22.0,"{""type"":""Point"",""coordinates"":[-117.65515532529503,33.5266440278021]}"
138,5752,52.0,"{""type"":""Point"",""coordinates"":[-117.61164379843771,33.5121882576856]}"
139,5753,52.0,"{""type"":""Point"",""coordinates"":[-117.64435340745567,33.50644699963586]}"
140,5754,21.0,"{""type"":""Point"",""coordinates"":[-116.33209515311982,32.66284809307874]}"
141,5755,23.0,"{""type"":""Point"",""coordinates"":[-116.95211329883448,32.62591959077443]}"
142,5756,24.0,"{""type"":""Point"",""coordinates"":[-116.91154565207982,32.57425709653654]}"
143,5757,71.0,"{""type"":""Point"",""coordinates"":[-116.90978608874829,32.57452425709351]}"
144,5758,24.0,"{""type"":""Point"",""coordinates"":[-116.91144050551729,32.57400600511414]}"
145,5759,,"{""type"":""Point"",""coordinates"":[-116.89432713642225,32.54602694601939]}"
146,5760,23.0,"{""type"":""Point"",""coordinates"":[-117.03033693587064,32.62948850258806]}"
147,5761,24.0,"{""type"":""Point"",""coordinates"":[-117.14339075927404,32.69595230246252]}"
148,5762,24.0,"{""type"":""Point"",""coordinates"":[-117.14334603207652,32.69593764946905]}"
149,5763,23.0,"{""type"":""Point"",""coordinates"":[-117.11114167284883,32.658736292344656]}"
150,5764,23.0,"{""type"":""Point"",""coordinates"":[-117.16428017556917,32.77466303568642]}"
151,5765,23.0,"{""type"":""Point"",""coordinates"":[-117.18478110455042,32.82921652408771]}"
152,5766,21.0,"{""type"":""Point"",""coordinates"":[-117.13914846578244,32.7856744730995]}"
153,5767,21.0,"{""type"":""Point"",""coordinates"":[-117.13910064174911,32.78555638338491]}"
154,5768,23.0,"{""type"":""Point"",""coordinates"":[-116.92778519548155,32.802659226417674]}"
155,5769,22.0,"{""type"":""Point"",""coordinates"":[-116.94898101761673,32.87503162452212]}"
156,5770,52.0,"{""type"":""Point"",""coordinates"":[-117.0164787811472,32.900550285785094]}"
157,5771,23.0,"{""type"":""Point"",""coordinates"":[-116.92766173098805,32.80216058996783]}"
158,5772,21.0,"{""type"":""Point"",""coordinates"":[-117.0760974514843,32.82619889202273]}"
159,5773,52.0,"{""type"":""Point"",""coordinates"":[-117.0382773545505,32.86694273294102]}"
160,5774,22.0,"{""type"":""Point"",""coordinates"":[-117.08801019163327,32.81541263588442]}"
161,5775,21.0,"{""type"":""Point"",""coordinates"":[-117.11080656294622,32.79712752923156]}"
162,5776,52.0,"{""type"":""Point"",""coordinates"":[-117.07557077168295,32.82622800983749]}"
163,5777,23.0,"{""type"":""Point"",""coordinates"":[-117.13791274689589,32.78644047121801]}"
164,5778,23.0,"{""type"":""Point"",""coordinates"":[-117.13772732903946,32.78587510303126]}"
165,5779,52.0,"{""type"":""Point"",""coordinates"":[-117.02346505590586,32.856262503284896]}"
166,5780,22.0,"{""type"":""Point"",""coordinates"":[-117.01258961550225,32.854924805741604]}"
167,5781,21.0,"{""type"":""Point"",""coordinates"":[-117.01258298368967,32.854798873499675]}"
168,5782,23.0,"{""type"":""Point"",""coordinates"":[-117.22283191112618,33.11842510119206]}"
169,5783,71.0,"{""type"":""Point"",""coordinates"":[-117.1553843557382,33.10147115835245]}"
170,5784,23.0,"{""type"":""Point"",""coordinates"":[-117.20807553212438,33.0951018673495]}"
171,5785,23.0,"{""type"":""Point"",""coordinates"":[-117.20807356664979,33.09510181194588]}"
172,5786,22.0,"{""type"":""Point"",""coordinates"":[-117.20727589861005,33.094516652422975]}"
173,5787,22.0,"{""type"":""Point"",""coordinates"":[-117.20647776389559,33.093931146954006]}"
174,5788,71.0,"{""type"":""Point"",""coordinates"":[-117.1273171305815,32.99791557916235]}"
175,5789,21.0,"{""type"":""Point"",""coordinates"":[-117.03209853812095,32.94877457219156]}"
176,5790,52.0,"{""type"":""Point"",""coordinates"":[-116.93494031269275,32.96103036595988]}"
177,5791,22.0,"{""type"":""Point"",""coordinates"":[-117.14811764317294,33.02287098089367]}"
178,5792,23.0,"{""type"":""Point"",""coordinates"":[-117.19813986586446,33.0016733705623]}"
179,5793,24.0,"{""type"":""Point"",""coordinates"":[-117.15630512753445,32.81440584416061]}"
180,5794,22.0,"{""type"":""Point"",""coordinates"":[-117.13962753239612,32.787174085384386]}"
181,5795,22.0,"{""type"":""Point"",""coordinates"":[-117.13970559836159,32.787119589192514]}"
182,5796,23.0,"{""type"":""Point"",""coordinates"":[-117.1915319963335,32.84077382104847]}"
183,5797,21.0,"{""type"":""Point"",""coordinates"":[-117.29855460449208,33.12841251507412]}"
184,5798,22.0,"{""type"":""Point"",""coordinates"":[-117.28825827542259,33.122573886476204]}"
185,5799,23.0,"{""type"":""Point"",""coordinates"":[-117.28792444753913,33.12242062257731]}"
186,5800,22.0,"{""type"":""Point"",""coordinates"":[-117.28818538387466,33.12233068362731]}"
187,5801,21.0,"{""type"":""Point"",""coordinates"":[-117.27029923688742,33.111386311692335]}"
188,5802,23.0,"{""type"":""Point"",""coordinates"":[-117.25120138127146,33.10098621865045]}"
189,5803,23.0,"{""type"":""Point"",""coordinates"":[-117.25092167901543,33.100795505203486]}"
190,5804,23.0,"{""type"":""Point"",""coordinates"":[-117.25033102933914,33.10062429061983]}"
191,5805,23.0,"{""type"":""Point"",""coordinates"":[-117.2286021369984,33.09589606563899]}"
192,5806,24.0,"{""type"":""Point"",""coordinates"":[-117.17844123838927,32.89988732748934]}"
193,5807,24.0,"{""type"":""Point"",""coordinates"":[-117.16889496585995,32.88428528761895]}"
194,5808,21.0,"{""type"":""Point"",""coordinates"":[-117.31355000132268,33.135373908580966]}"
195,5809,21.0,"{""type"":""Point"",""coordinates"":[-117.31347675315722,33.135187440569545]}"
196,5810,21.0,"{""type"":""Point"",""coordinates"":[-117.31176629303346,33.13508102194592]}"
197,5811,21.0,"{""type"":""Point"",""coordinates"":[-117.31182273059599,33.134995423456864]}"
198,5812,24.0,"{""type"":""Point"",""coordinates"":[-117.25966368253475,33.04859549338922]}"
199,5813,23.0,"{""type"":""Point"",""coordinates"":[-117.22101810529011,32.95865485544179]}"
200,5814,23.0,"{""type"":""Point"",""coordinates"":[-117.22095391167993,32.95850382359288]}"
201,5815,22.0,"{""type"":""Point"",""coordinates"":[-117.22147992237812,32.938289946581]}"
202,5816,52.0,"{""type"":""Point"",""coordinates"":[-117.2531273586275,33.02936151301505]}"
203,5817,21.0,"{""type"":""Point"",""coordinates"":[-117.24275348736373,33.3725013123264]}"
204,5818,23.0,"{""type"":""Point"",""coordinates"":[-117.33342511380977,33.13750486009033]}"
205,5819,23.0,"{""type"":""Point"",""coordinates"":[-117.33183622134591,33.1373877977986]}"
206,5820,24.0,"{""type"":""Point"",""coordinates"":[-117.33464765769088,33.13747830992463]}"
207,5821,24.0,"{""type"":""Point"",""coordinates"":[-117.33252700873143,33.1373674379622]}"
208,5822,52.0,"{""type"":""Point"",""coordinates"":[-117.32067670642013,33.13656196797025]}"
209,5823,52.0,"{""type"":""Point"",""coordinates"":[-117.32265488533166,33.136406969336264]}"
210,5824,23.0,"{""type"":""Point"",""coordinates"":[-117.31984170460099,33.17337072459872]}"
211,5825,52.0,"{""type"":""Point"",""coordinates"":[-117.4406586870638,33.30346549056901]}"
212,5826,23.0,"{""type"":""Point"",""coordinates"":[-117.3359711726362,33.2213970326224]}"
213,5827,23.0,"{""type"":""Point"",""coordinates"":[-117.33614748997071,33.221337298212255]}"
214,5828,21.0,"{""type"":""Point"",""coordinates"":[-117.33518898547025,33.213644767568496]}"
215,5829,52.0,"{""type"":""Point"",""coordinates"":[-117.43972208629928,33.30246894495821]}"
216,5830,22.0,"{""type"":""Point"",""coordinates"":[-117.33821479881468,33.2195754439773]}"
217,5831,22.0,"{""type"":""Point"",""coordinates"":[-117.33833334243279,33.219540035919465]}"
218,5832,21.0,"{""type"":""Point"",""coordinates"":[-117.33581129029295,33.21367714451865]}"
219,5833,81.0,"{""type"":""Point"",""coordinates"":[-117.56969944388361,33.410503862372224]}"
220,5834,81.0,"{""type"":""Point"",""coordinates"":[-117.5713918340223,33.41350067287889]}"
221,5835,23.0,"{""type"":""Point"",""coordinates"":[-117.09480306575192,32.618280691067476]}"
222,5836,52.0,"{""type"":""Point"",""coordinates"":[-117.21936005374145,32.916396124490866]}"
223,5837,23.0,"{""type"":""Point"",""coordinates"":[-117.32080843562706,33.166742992819806]}"
224,5838,71.0,"{""type"":""Point"",""coordinates"":[-117.30889470983773,33.13553753105608]}"
225,5839,22.0,"{""type"":""Point"",""coordinates"":[-117.31013823217992,33.13697963467769]}"
226,5840,52.0,"{""type"":""Point"",""coordinates"":[-117.32416679971578,33.13589159698863]}"
227,5841,52.0,"{""type"":""Point"",""coordinates"":[-117.30881157051542,33.135361156624604]}"
228,5842,71.0,"{""type"":""Point"",""coordinates"":[-117.30995907941285,33.13530547316776]}"
229,5843,21.0,"{""type"":""Point"",""coordinates"":[-117.3117467645995,33.135228951470694]}"
230,5844,52.0,"{""type"":""Point"",""coordinates"":[-117.03387345660833,32.92019760250009]}"
231,5845,52.0,"{""type"":""Point"",""coordinates"":[-117.64039134957908,33.66625877195109]}"
232,5846,23.0,"{""type"":""Point"",""coordinates"":[-117.64104693987979,33.66589720765146]}"
233,5847,23.0,"{""type"":""Point"",""coordinates"":[-117.64115869947793,33.66565319705172]}"
234,5848,23.0,"{""type"":""Point"",""coordinates"":[-117.64034964523302,33.66571999597024]}"
235,5849,52.0,"{""type"":""Point"",""coordinates"":[-117.63990145592109,33.665337117597744]}"
236,5850,23.0,"{""type"":""Point"",""coordinates"":[-117.60347728966899,33.46849218239116]}"
237,5851,52.0,"{""type"":""Point"",""coordinates"":[-117.56823457562167,33.39599735025393]}"
238,5852,21.0,"{""type"":""Point"",""coordinates"":[-117.21028537699007,33.04869070409514]}"
239,5853,21.0,"{""type"":""Point"",""coordinates"":[-117.16994830736446,32.938539122538856]}"
240,5854,52.0,"{""type"":""Point"",""coordinates"":[-117.19508935623391,32.926163025350384]}"
241,5855,52.0,"{""type"":""Point"",""coordinates"":[-117.07519206259079,32.93375262834401]}"
242,5856,52.0,"{""type"":""Point"",""coordinates"":[-116.89505786120091,32.861049000808514]}"
243,5857,52.0,"{""type"":""Point"",""coordinates"":[-116.89820507983758,32.86080974349533]}"
244,5858,52.0,"{""type"":""Point"",""coordinates"":[-116.8979622271748,32.86022913021504]}"
245,5859,52.0,"{""type"":""Point"",""coordinates"":[-116.94875827583458,32.71271433976504]}"
246,5860,21.0,"{""type"":""Point"",""coordinates"":[-116.98958457029501,32.66375951386174]}"
247,5861,52.0,"{""type"":""Point"",""coordinates"":[-116.97728502036846,32.67745703978463]}"
248,5862,52.0,"{""type"":""Point"",""coordinates"":[-116.97604030004393,32.67671394165154]}"
249,5863,52.0,"{""type"":""Point"",""coordinates"":[-116.97888623432553,32.6739939277722]}"
250,5864,23.0,"{""type"":""Point"",""coordinates"":[-116.91667982190528,32.76262323132285]}"
251,5865,52.0,"{""type"":""Point"",""coordinates"":[-116.9825957261748,32.673656331160146]}"
252,5866,71.0,"{""type"":""Point"",""coordinates"":[-116.98677424521354,32.666311742332695]}"
253,5867,71.0,"{""type"":""Point"",""coordinates"":[-116.98757445176088,32.66525662211588]}"
254,5868,71.0,"{""type"":""Point"",""coordinates"":[-116.9865500012176,32.666442998492265]}"
255,5869,23.0,"{""type"":""Point"",""coordinates"":[-117.040288994639,32.62271248030478]}"
256,5870,23.0,"{""type"":""Point"",""coordinates"":[-117.01594951723494,32.63738328099145]}"
257,5871,22.0,"{""type"":""Point"",""coordinates"":[-117.01561137653978,32.637707223997516]}"
258,5872,52.0,"{""type"":""Point"",""coordinates"":[-117.11836058686711,33.11900872328234]}"
259,5873,71.0,"{""type"":""Point"",""coordinates"":[-117.11865143869119,33.11251886018772]}"
260,5874,52.0,"{""type"":""Point"",""coordinates"":[-117.15876812346124,33.09981220157265]}"
261,5875,52.0,"{""type"":""Point"",""coordinates"":[-117.11758223748657,33.123035351207434]}"
262,5876,23.0,"{""type"":""Point"",""coordinates"":[-117.28540829035018,33.17729196095851]}"
263,5877,52.0,"{""type"":""Point"",""coordinates"":[-117.61366935109079,33.488736805508445]}"
264,5878,31.0,"{""type"":""Point"",""coordinates"":[-116.32112681436669,33.20435311036243]}"
265,5879,71.0,"{""type"":""Point"",""coordinates"":[-116.4897103189597,33.174636348460524]}"
266,5880,21.0,"{""type"":""Point"",""coordinates"":[-117.67324385351175,33.53661880555465]}"
267,5881,23.0,"{""type"":""Point"",""coordinates"":[-117.67321801390125,33.536229450631424]}"
268,5882,23.0,"{""type"":""Point"",""coordinates"":[-117.66634800967941,33.51215845519339]}"
269,5883,52.0,"{""type"":""Point"",""coordinates"":[-117.57422154883523,33.49479870833778]}"
270,5884,21.0,"{""type"":""Point"",""coordinates"":[-117.57130581578933,33.45861182222722]}"
271,5885,22.0,"{""type"":""Point"",""coordinates"":[-117.58015628048472,33.454702542122064]}"
272,5886,23.0,"{""type"":""Point"",""coordinates"":[-117.61864939402878,33.4970759758587]}"
273,5887,22.0,"{""type"":""Point"",""coordinates"":[-117.63992434056729,33.50479465328451]}"
274,5888,52.0,"{""type"":""Point"",""coordinates"":[-117.68941737823036,33.50716203568697]}"
275,5889,23.0,"{""type"":""Point"",""coordinates"":[-117.7004205339064,33.50228912069965]}"
276,5890,23.0,"{""type"":""Point"",""coordinates"":[-117.68361750599557,33.506712695342806]}"
277,5891,22.0,"{""type"":""Point"",""coordinates"":[-117.6841285502314,33.50664228386371]}"
278,5892,23.0,"{""type"":""Point"",""coordinates"":[-117.67006653594332,33.51146299767969]}"
279,5893,52.0,"{""type"":""Point"",""coordinates"":[-117.58105398450623,33.42929487896185]}"
280,5894,52.0,"{""type"":""Point"",""coordinates"":[-117.50037375166285,33.35564117949027]}"
281,5895,52.0,"{""type"":""Point"",""coordinates"":[-117.47957438545508,33.32372245026872]}"
282,5896,71.0,"{""type"":""Point"",""coordinates"":[-117.44123374332734,33.28286798068859]}"
283,5897,71.0,"{""type"":""Point"",""coordinates"":[-117.39469715457646,33.22656985457648]}"
284,5898,22.0,"{""type"":""Point"",""coordinates"":[-117.35467189088669,33.22646342838051]}"
285,5899,52.0,"{""type"":""Point"",""coordinates"":[-117.35891133274248,33.22351483656195]}"
286,5900,71.0,"{""type"":""Point"",""coordinates"":[-117.33655212730558,33.2687346537293]}"
287,5901,71.0,"{""type"":""Point"",""coordinates"":[-117.34695519752113,33.24213285311121]}"
288,5902,52.0,"{""type"":""Point"",""coordinates"":[-117.33200308490588,33.275752400861755]}"
289,5903,52.0,"{""type"":""Point"",""coordinates"":[-117.28897405907796,33.32601846992206]}"
290,5904,23.0,"{""type"":""Point"",""coordinates"":[-117.30499172982111,33.32503762423954]}"
