system:index,id,mean,.geo
0,4594,2.234225273132324,"{""type"":""Point"",""coordinates"":[-117.24661249588718,33.918133454036784]}"
1,4595,2.902128219604492,"{""type"":""Point"",""coordinates"":[-117.25056966156217,33.90932574142154]}"
2,4596,3.8268110752105713,"{""type"":""Point"",""coordinates"":[-117.17417400721625,33.93454038693351]}"
3,4597,0.0,"{""type"":""Point"",""coordinates"":[-117.14858181732245,33.87487467926861]}"
4,4598,5.65728235244751,"{""type"":""Point"",""coordinates"":[-117.15568838894723,33.78769151421509]}"
5,4599,5.560582160949707,"{""type"":""Point"",""coordinates"":[-117.07842453169665,33.76075698361541]}"
6,4600,1.4507588148117065,"{""type"":""Point"",""coordinates"":[-117.18599545511616,33.78626607983185]}"
7,4601,2.900866746902466,"{""type"":""Point"",""coordinates"":[-117.26941507225939,33.846580811330945]}"
8,4602,2.4174115657806396,"{""type"":""Point"",""coordinates"":[-117.21716214074968,33.86472469601589]}"
9,4603,8.36169719696045,"{""type"":""Point"",""coordinates"":[-117.2563573254438,33.72079510135061]}"
10,4604,1.4498705863952637,"{""type"":""Point"",""coordinates"":[-117.35281354676857,33.69760800299906]}"
11,4605,7.606140613555908,"{""type"":""Point"",""coordinates"":[-117.41782424580448,33.73188646243359]}"
12,4606,0.9274099469184875,"{""type"":""Point"",""coordinates"":[-117.30708018006727,33.84082592874562]}"
13,4607,15.315028190612793,"{""type"":""Point"",""coordinates"":[-116.93605639145036,33.75953013598454]}"
14,4608,2.7802884578704834,"{""type"":""Point"",""coordinates"":[-116.97609039661778,33.772809133474574]}"
15,4609,1.8543341159820557,"{""type"":""Point"",""coordinates"":[-116.97963762128417,33.75862197763407]}"
16,4610,2.229884624481201,"{""type"":""Point"",""coordinates"":[-116.91985192048962,33.75165344657643]}"
17,4611,1.1153970956802368,"{""type"":""Point"",""coordinates"":[-116.99962001287898,33.75428308336541]}"
18,4612,0.9274099469184875,"{""type"":""Point"",""coordinates"":[-116.98919978516426,33.77648942618751]}"
19,4613,1.4501782655715942,"{""type"":""Point"",""coordinates"":[-117.01415911340906,33.72842518099297]}"
20,4614,0.0,"{""type"":""Point"",""coordinates"":[-117.06152233319202,33.7086251421305]}"
21,4615,6.83223295211792,"{""type"":""Point"",""coordinates"":[-117.12079268884776,33.72035640813102]}"
22,4616,2.228882312774658,"{""type"":""Point"",""coordinates"":[-117.15100334362964,33.71308933687656]}"
23,4617,2.8967390060424805,"{""type"":""Point"",""coordinates"":[-117.15250959564119,33.63960451565966]}"
