system:index,id,mean,.geo
0,1074,3.6501529216766357,"{""type"":""Point"",""coordinates"":[-122.75496485153859,38.49666314463044]}"
1,1075,26.172271728515625,"{""type"":""Point"",""coordinates"":[-122.88230067905126,38.822455983288606]}"
2,1076,29.332454681396484,"{""type"":""Point"",""coordinates"":[-122.81094891589248,38.822899163807314]}"
3,1077,20.659072875976562,"{""type"":""Point"",""coordinates"":[-122.89934118658323,38.80408140777161]}"
4,1078,6.571688175201416,"{""type"":""Point"",""coordinates"":[-122.80614273120884,38.81567264291192]}"
5,1079,18.03799057006836,"{""type"":""Point"",""coordinates"":[-122.8119613405036,38.81175679721767]}"
6,1080,4.7766523361206055,"{""type"":""Point"",""coordinates"":[-122.81476950194694,38.805718016854144]}"
7,1081,4.405547512170042,"{""type"":""Point"",""coordinates"":[-122.92003506382734,39.15090187515228]}"
8,1082,20.30028533935547,"{""type"":""Point"",""coordinates"":[-122.66180581042576,39.028109946915684]}"
9,1083,14.730372245289852,"{""type"":""Point"",""coordinates"":[-122.44172938393034,39.05250570978313]}"
10,1084,7.5123677253723145,"{""type"":""Point"",""coordinates"":[-122.61031848079065,38.97462130468029]}"
11,1085,5.1411213874816895,"{""type"":""Point"",""coordinates"":[-122.61012704635155,38.97450035331986]}"
12,1086,4.022302150726318,"{""type"":""Point"",""coordinates"":[-122.61197308999473,38.923039413109414]}"
13,1087,2.3829407691955566,"{""type"":""Point"",""coordinates"":[-122.61222451468616,38.92278338410418]}"
14,1088,20.681930541992188,"{""type"":""Point"",""coordinates"":[-122.71735487018367,38.874935421487265]}"
15,1089,18.36158561706543,"{""type"":""Point"",""coordinates"":[-122.52867816872515,38.89144029125494]}"
16,1090,14.351326942443848,"{""type"":""Point"",""coordinates"":[-122.40100159280894,38.85665294390952]}"
17,1091,9.005475044250488,"{""type"":""Point"",""coordinates"":[-122.43334537075458,38.874375883088774]}"
18,1092,23.984371185302734,"{""type"":""Point"",""coordinates"":[-122.80311779919926,38.823609336827104]}"
19,1093,5.856088638305664,"{""type"":""Point"",""coordinates"":[-120.94424888589863,37.89436737596441]}"
20,1094,7.469364643096924,"{""type"":""Point"",""coordinates"":[-121.52449531695322,37.70643597310762]}"
21,1095,1.5303620100021362,"{""type"":""Point"",""coordinates"":[-122.26848720761248,40.3899093089924]}"
22,1096,10.289396286010742,"{""type"":""Point"",""coordinates"":[-122.2621285988504,40.23226760763251]}"
23,1097,3.647716760635376,"{""type"":""Point"",""coordinates"":[-122.26880624414817,40.37978303744873]}"
24,1098,10.241238199994001,"{""type"":""Point"",""coordinates"":[-121.31103581504323,39.55992032815864]}"
25,1099,16.85112253040216,"{""type"":""Point"",""coordinates"":[-120.35571187215024,38.47682166326948]}"
26,1100,2.5156378746032715,"{""type"":""Point"",""coordinates"":[-121.18379654554909,37.56389360229607]}"
27,1101,0.0,"{""type"":""Point"",""coordinates"":[-121.14205482510438,37.43066786513117]}"
28,1102,12.4163179397583,"{""type"":""Point"",""coordinates"":[-120.87779836101375,37.755767126061755]}"
29,1103,3.649953603992601,"{""type"":""Point"",""coordinates"":[-121.38871036954212,38.08796531168565]}"
30,1104,3.649953603992601,"{""type"":""Point"",""coordinates"":[-121.38858213288296,38.08784908726618]}"
31,1105,3.6415664653766076,"{""type"":""Point"",""coordinates"":[-121.38855963385652,38.08772314633078]}"
32,1106,1.8543341688295631,"{""type"":""Point"",""coordinates"":[-120.74624258076702,37.863962144823006]}"
33,1107,8.160783462120065,"{""type"":""Point"",""coordinates"":[-120.5873859878932,37.959385270668]}"
34,1108,27.455812454223633,"{""type"":""Point"",""coordinates"":[-120.52786437970951,37.94599171237183]}"
35,1109,4.773074130964767,"{""type"":""Point"",""coordinates"":[-120.49071749699095,37.91342293985633]}"
36,1110,17.242185096952728,"{""type"":""Point"",""coordinates"":[-123.99370612672861,40.76563011322078]}"
37,1111,12.093514884995848,"{""type"":""Point"",""coordinates"":[-123.92150123297365,40.653607341964076]}"
38,1112,2.2215184461133797,"{""type"":""Point"",""coordinates"":[-124.15629047229217,40.75488552336127]}"
39,1113,14.452040977243394,"{""type"":""Point"",""coordinates"":[-123.41120562241764,40.394158574872826]}"
40,1114,11.161826692593047,"{""type"":""Point"",""coordinates"":[-122.65827241648996,40.37949186094984]}"
41,1115,3.7848271748723374,"{""type"":""Point"",""coordinates"":[-123.84294159205004,40.78962999638803]}"
42,1116,22.645484924316406,"{""type"":""Point"",""coordinates"":[-121.69870514583592,37.000722881294315]}"
43,1117,25.82948875427246,"{""type"":""Point"",""coordinates"":[-121.68616066694135,37.004365362375495]}"
44,1118,2.1894330978393555,"{""type"":""Point"",""coordinates"":[-121.8581900760821,37.24099681744175]}"
45,1119,6.095426082611084,"{""type"":""Point"",""coordinates"":[-121.91612750276252,37.30972837447152]}"
46,1120,1.490628719329834,"{""type"":""Point"",""coordinates"":[-121.96142388967361,37.39016371252948]}"
47,1121,4.771105766296387,"{""type"":""Point"",""coordinates"":[-121.9673175280224,37.400532547376905]}"
48,1122,3.627012014389038,"{""type"":""Point"",""coordinates"":[-121.9304182607209,37.371812390087776]}"
49,1123,3.704791784286499,"{""type"":""Point"",""coordinates"":[-121.90063374583406,37.33423092507385]}"
50,1124,2.5132222175598145,"{""type"":""Point"",""coordinates"":[-121.95143303517021,37.48071274244151]}"
51,1125,5.090524196624756,"{""type"":""Point"",""coordinates"":[-121.92159011627545,37.4573999867329]}"
52,1126,1.1675221920013428,"{""type"":""Point"",""coordinates"":[-121.88468018481204,37.41095162489941]}"
53,1127,11.937812805175781,"{""type"":""Point"",""coordinates"":[-121.79214880348027,37.29073872675911]}"
54,1128,13.694233894348145,"{""type"":""Point"",""coordinates"":[-121.78693328670158,37.269172597751684]}"
55,1129,11.508853912353516,"{""type"":""Point"",""coordinates"":[-121.78709920723364,37.269617230202556]}"
56,1130,11.508853912353516,"{""type"":""Point"",""coordinates"":[-121.78688341594747,37.269501751212665]}"
57,1131,14.749082565307617,"{""type"":""Point"",""coordinates"":[-121.78815065952335,37.27637327278892]}"
58,1132,7.484287261962891,"{""type"":""Point"",""coordinates"":[-122.01568550671747,37.28076229040361]}"
59,1133,2.9765753746032715,"{""type"":""Point"",""coordinates"":[-122.0146240113122,37.28039417671451]}"
60,1134,14.725765228271484,"{""type"":""Point"",""coordinates"":[-122.06787846850649,37.306846276703695]}"
61,1135,2.976844072341919,"{""type"":""Point"",""coordinates"":[-122.03931489720254,37.29118473742374]}"
62,1136,2.5077426433563232,"{""type"":""Point"",""coordinates"":[-122.03935445729405,37.29112608108015]}"
63,1137,0.0,"{""type"":""Point"",""coordinates"":[-121.9995351435384,37.27272534589547]}"
64,1138,1.4888287782669067,"{""type"":""Point"",""coordinates"":[-121.93357396700104,37.24205092265281]}"
65,1139,2.189373731613159,"{""type"":""Point"",""coordinates"":[-121.90014038176207,37.23356356523528]}"
66,1140,15.54548168182373,"{""type"":""Point"",""coordinates"":[-121.82056155414146,37.2254674717271]}"
67,1141,7.188776969909668,"{""type"":""Point"",""coordinates"":[-121.69733046908685,37.179628768136865]}"
68,1142,1.4848531732112915,"{""type"":""Point"",""coordinates"":[-121.43539655019025,36.90994382936236]}"
69,1143,3.4681801795959473,"{""type"":""Point"",""coordinates"":[-121.71919190086672,36.744947782681855]}"
70,1144,2.9624884128570557,"{""type"":""Point"",""coordinates"":[-121.66686150426824,36.68816107915398]}"
71,1145,3.928475856781006,"{""type"":""Point"",""coordinates"":[-121.74990369254385,36.69016838449703]}"
72,1146,24.589799880981445,"{""type"":""Point"",""coordinates"":[-121.69350383205992,36.790018581093264]}"
73,1147,8.113795280456543,"{""type"":""Point"",""coordinates"":[-121.73436743900186,36.87082328833676]}"
74,1148,10.811731338500977,"{""type"":""Point"",""coordinates"":[-121.87543604395294,36.98139410205751]}"
75,1149,10.690141677856445,"{""type"":""Point"",""coordinates"":[-121.87336931832692,36.99858343850373]}"
76,1150,15.872246435602996,"{""type"":""Point"",""coordinates"":[-122.00098957776709,37.02745760153644]}"
77,1151,14.387086868286133,"{""type"":""Point"",""coordinates"":[-121.6688811855566,37.05634553353103]}"
78,1152,5.408878326416016,"{""type"":""Point"",""coordinates"":[-121.69054362306962,37.19077299367003]}"
79,1153,4.649568557739258,"{""type"":""Point"",""coordinates"":[-121.79414929046452,37.2346236086309]}"
80,1154,2.1893465518951416,"{""type"":""Point"",""coordinates"":[-121.86596856996893,37.230455339565054]}"
81,1155,26.589914321899414,"{""type"":""Point"",""coordinates"":[-121.81712772120632,37.22427858154434]}"
82,1156,18.234376907348633,"{""type"":""Point"",""coordinates"":[-121.83369858461943,37.21438227145093]}"
83,1157,9.195145606994629,"{""type"":""Point"",""coordinates"":[-121.79411380951488,37.22276855228493]}"
84,1158,9.266121864318848,"{""type"":""Point"",""coordinates"":[-121.7942471757088,37.22302892936528]}"
85,1159,0.9274099469184875,"{""type"":""Point"",""coordinates"":[-121.76755663423094,37.2190652955509]}"
86,1160,20.982149124145508,"{""type"":""Point"",""coordinates"":[-121.80413876546672,37.21887742312772]}"
87,1161,22.477195739746094,"{""type"":""Point"",""coordinates"":[-121.79882267594179,37.221835784380126]}"
88,1162,1.176525592803955,"{""type"":""Point"",""coordinates"":[-121.77260889445242,37.980784830329284]}"
89,1163,4.773191452026367,"{""type"":""Point"",""coordinates"":[-121.75972475107858,37.94327927130091]}"
90,1164,4.773191452026367,"{""type"":""Point"",""coordinates"":[-121.75979585982452,37.943257808920436]}"
91,1165,12.76917839050293,"{""type"":""Point"",""coordinates"":[-121.74750128069115,37.91507892136448]}"
92,1166,4.772968292236328,"{""type"":""Point"",""coordinates"":[-121.73655476444955,37.886002123864216]}"
