system:index,id,mean,.geo
0,574,4.790040969848633,"{""type"":""Point"",""coordinates"":[-124.18487354817823,41.75670022324713]}"
1,575,1.8543341159820557,"{""type"":""Point"",""coordinates"":[-122.36362696005497,41.9945268708253]}"
2,576,5.251697063446045,"{""type"":""Point"",""coordinates"":[-122.3633234526565,41.994591335133045]}"
3,577,3.1066434383392334,"{""type"":""Point"",""coordinates"":[-122.38157606455314,41.993023368734605]}"
4,578,19.688613891601562,"{""type"":""Point"",""coordinates"":[-122.41180106480236,41.9630064431583]}"
5,579,15.567946434020996,"{""type"":""Point"",""coordinates"":[-122.36506866180189,41.839034506782056]}"
6,580,15.280298233032227,"{""type"":""Point"",""coordinates"":[-122.36269050011543,41.84354903681004]}"
7,581,4.7908196449279785,"{""type"":""Point"",""coordinates"":[-122.40082385557525,41.91242944728673]}"
8,582,6.676292896270752,"{""type"":""Point"",""coordinates"":[-122.36268555033283,41.98148760577839]}"
9,583,17.97756576538086,"{""type"":""Point"",""coordinates"":[-122.34672202118395,41.977149224486716]}"
10,584,12.282562414844564,"{""type"":""Point"",""coordinates"":[-122.53659460926167,41.79038187972866]}"
11,585,0.0,"{""type"":""Point"",""coordinates"":[-121.99673619432672,41.89850631864135]}"
12,586,7.48099422454834,"{""type"":""Point"",""coordinates"":[-122.49964589689448,41.8882976781933]}"
13,587,3.0953750610351562,"{""type"":""Point"",""coordinates"":[-122.36345284581517,41.62995566563802]}"
14,588,0.0,"{""type"":""Point"",""coordinates"":[-122.36649267447707,41.62502269111358]}"
15,589,2.647071123123169,"{""type"":""Point"",""coordinates"":[-122.38178596778226,41.61766900897038]}"
16,590,1.2422105073928833,"{""type"":""Point"",""coordinates"":[-122.49685033642824,41.70937911809587]}"
17,591,1.5492116212844849,"{""type"":""Point"",""coordinates"":[-122.52550351637818,41.655633804649014]}"
18,592,0.9274099469184875,"{""type"":""Point"",""coordinates"":[-122.58084315799141,41.730426036123504]}"
19,593,15.723154067993164,"{""type"":""Point"",""coordinates"":[-122.4560386818795,41.51800197516395]}"
20,594,4.451761245727539,"{""type"":""Point"",""coordinates"":[-122.36315228197263,41.50032226947055]}"
21,595,4.451761245727539,"{""type"":""Point"",""coordinates"":[-122.36339575466704,41.50031919403591]}"
22,596,3.0897250175476074,"{""type"":""Point"",""coordinates"":[-122.37424364476607,41.445338832229304]}"
23,597,5.228343963623047,"{""type"":""Point"",""coordinates"":[-122.30230433304074,41.31606200730229]}"
24,598,38.059425354003906,"{""type"":""Point"",""coordinates"":[-122.35596307783,41.375038475305644]}"
25,599,6.579494953155518,"{""type"":""Point"",""coordinates"":[-122.26403962230071,41.24168763151256]}"
26,600,5.25921630859375,"{""type"":""Point"",""coordinates"":[-122.31931570644821,41.2834922063798]}"
27,601,6.4154953956604,"{""type"":""Point"",""coordinates"":[-122.25458097959078,41.26542638895989]}"
28,602,10.99743938446045,"{""type"":""Point"",""coordinates"":[-122.27916108347871,41.20985547606524]}"
29,603,11.883977890014648,"{""type"":""Point"",""coordinates"":[-122.74640857553226,41.654980044865646]}"
30,604,2.2315633296966553,"{""type"":""Point"",""coordinates"":[-122.63793441050285,41.71742052058483]}"
31,605,32.20198440551758,"{""type"":""Point"",""coordinates"":[-122.72994443885615,41.72078221774239]}"
32,606,27.511627197265625,"{""type"":""Point"",""coordinates"":[-123.01462579864179,41.759922425504335]}"
33,607,19.45892906188965,"{""type"":""Point"",""coordinates"":[-123.05158244219376,41.78018724058789]}"
34,608,21.35188865661621,"{""type"":""Point"",""coordinates"":[-123.12793203404358,41.81359095724652]}"
35,609,35.51116943359375,"{""type"":""Point"",""coordinates"":[-123.28858694610639,41.860652628957396]}"
